#### EXPORT DONNEES METEO POUR "PARIS" (LAT/LON: 48.856614/2.3522219)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-12-16,7,4,11,5,6,6,3.7,94,16.25,1013,47.875,7,5,2,116,116,116,0,1,8.2,météo très défavorable
2018-12-17,10,7,15,7,8,8,3.4,84,18.125,1025,45.375,10,6,4,266,116,116,0,2,8.2,météo défavorable
2018-12-18,8,5,19,5,7,8,0.1,83,13.125,1025,55.75,9,5,2,143,116,116,0,3,8.2,météo très défavorable
2018-12-19,10,8,19,8,9,9,2.7,87,10.125,1013,73,10,7,5,263,176,116,0,2,3.1,météo défavorable
2018-12-20,10,8,19,7,9,10,0.1,83,10,1016,79.625,10,5,5,119,122,116,0,3,4.9,météo défavorable
2018-12-21,15,13,31,12,14,13,19.9,84,8.25,1015,81.625,15,12,11,302,302,353,0,3,3.1,météo très défavorable
2018-12-22,12,10,20,11,12,11,0.5,80,9.875,1025,78,12,10,8,119,122,176,0,4,3.1,météo défavorable
2018-12-23,13,11,27,9,13,13,15.6,90,8,1025,85.625,13,11,9,119,302,266,0,4,3.1,météo défavorable
2018-12-24,12,9,10,10,9,9,12,81,7.5,1035,68.125,13,11,7,302,266,116,0,2,4.9,météo défavorable
2018-12-25,10,6,6,7,8,9,0,80,10,1036,2,10,5,5,113,113,113,0,3,8.2,météo défavorable
2018-12-26,6,3,6,2,5,5,0,57,10,1034,19.625,6,0,1,116,116,116,0,2,8.2,météo très défavorable
2018-12-27,5,3,5,2,4,5,0,50,10,1029,58.375,5,0,1,116,122,116,0,2,3.2,météo très défavorable
2018-12-28,6,1,3,1,4,6,0,55,10,1034,28,6,0,1,116,116,116,0,1,8.6,météo très défavorable
2018-12-29,5,3,9,2,4,4,0.4,89,9.375,1036,79.375,7,5,2,116,122,122,0,2,3.2,météo très défavorable
2018-12-30,8,5,8,6,7,7,0.3,96,6,1037,68,8,7,4,143,143,116,0,2,5,météo très défavorable
2018-12-31,10,8,4,8,9,9,0.5,97,5.125,1037,87.875,10,8,8,248,143,119,0,2,3.2,météo défavorable
