#### EXPORT DONNEES METEO POUR "STRASBOURG" (LAT/LON: 48.583148/7.747882)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2010-06-11,26,16,13,16,24,24,14.9,97,9.25,1010,47.125,27,20,16,305,176,113,,,,météo défavorable
2010-06-12,22,13,14,14,20,20,8.6,96,9.125,1014,45.875,25,17,12,299,176,176,,,,météo correcte
2010-06-13,21,10,11,12,20,19,0.6,99,8.625,1016,70.625,21,15,9,119,122,119,,,,météo défavorable
2010-06-14,23,12,9,14,22,20,0.1,89,10,1015,31.5,25,13,12,116,116,116,,,,météo favorable
2010-06-15,18,10,18,12,18,17,2.6,93,8.5,1017,47.625,18,15,9,119,293,293,,,,météo correcte
2010-06-16,19,14,27,14,19,15,4.8,87,9.625,1017,56.375,19,13,12,119,119,293,,,,météo correcte
2010-06-17,19,12,13,12,19,17,7.9,95,9.375,1015,66.375,19,14,10,296,353,116,,,,météo défavorable
2010-06-18,23,10,9,13,23,20,2.1,98,9.125,1014,32.125,25,14,9,293,113,116,,,,météo favorable
2010-06-19,16,8,13,10,16,15,3.2,98,6.125,1012,47.5,16,9,7,296,176,113,,,,météo correcte
2010-06-20,15,5,16,7,15,14,0.1,99,7.5,1017,72.75,15,8,2,119,119,116,,,,météo très défavorable
2010-06-21,17,9,14,11,17,16,0.2,85,10,1022,48.875,17,10,7,116,116,113,,,,météo correcte
2010-06-22,20,4,11,10,20,18,0,91,10,1023,13.875,20,12,3,113,113,113,,,,météo favorable
2010-06-23,23,5,12,13,23,21,0,88,10,1024,4.875,24,14,4,113,113,113,,,,météo favorable
2010-06-24,26,7,6,16,26,23,0,90,10,1020,3.5,26,17,6,113,113,113,,,,météo favorable
2010-06-25,28,8,10,17,28,23,0.1,90,10,1018,9.5,28,18,8,113,113,113,,,,météo favorable
2010-06-26,27,11,13,16,27,24,0,92,10,1017,12,28,17,11,113,113,113,,,,météo favorable
2010-06-27,29,13,10,18,29,25,0,90,10,1018,5.375,29,18,12,113,113,113,,,,météo favorable
2010-06-28,30,14,11,19,30,26,0,87,10,1019,5.5,29,18,14,113,113,113,,,,météo favorable
2010-06-29,30,14,8,20,30,27,0,85,10,1019,12.125,30,20,14,113,113,113,,,,météo favorable
2010-06-30,29,13,8,19,29,26,0,93,10,1021,9.75,29,18,13,113,113,113,,,,météo favorable
2010-07-01,31,14,6,21,31,28,0.2,86,10,1018,10.25,33,21,14,113,113,113,,,,météo favorable
2010-07-02,33,14,8,20,33,30,0,86,10,1016,7.5,35,24,14,113,113,113,,,,météo favorable
2010-07-03,33,18,7,23,33,29,1.3,77,9.625,1019,16.5,37,22,18,113,386,200,,,,météo correcte
2010-07-04,28,17,10,19,27,27,6.7,97,9.25,1021,19.5,30,21,17,176,176,176,,,,météo favorable
2010-07-05,27,13,13,17,27,23,0.1,90,10,1021,10.625,26,15,13,113,113,116,,,,météo favorable
2010-07-06,24,13,12,15,24,22,0.7,97,8.75,1024,11.875,25,13,12,176,113,113,,,,météo favorable
2010-07-07,29,9,6,16,29,26,0,76,10,1024,6,29,17,9,113,113,113,,,,météo favorable
2010-07-08,33,13,8,18,32,29,0,77,10,1021,2.75,34,20,13,113,113,113,,,,météo favorable
2010-07-09,31,16,8,21,31,28,0,84,10,1020,17.875,32,21,16,116,116,113,,,,météo favorable
2010-07-10,36,21,8,25,36,30,0,61,10,1020,9.625,38,22,21,113,113,113,,,,météo favorable
2010-07-11,33,17,8,21,32,31,0.3,96,8.875,1018,17.75,36,24,17,116,176,113,,,,météo favorable
2010-07-12,34,19,14,23,34,26,3.7,87,9.75,1016,14.75,35,20,19,113,113,113,,,,météo favorable
2010-07-13,28,16,12,17,28,27,7.2,97,8.75,1016,40.5,29,20,16,353,113,113,,,,météo favorable
2010-07-14,34,18,15,21,33,29,1.8,76,9.75,1011,20.875,34,19,18,113,113,200,,,,météo idéale
2010-07-15,26,16,19,17,26,25,2,95,9,1016,25,26,17,16,116,113,113,,,,météo idéale
2010-07-16,32,14,10,19,32,28,0,84,10,1017,2.75,32,19,14,113,113,113,,,,météo favorable
2010-07-17,23,14,11,17,20,22,0.4,86,9.75,1025,28.25,25,14,13,116,176,116,,,,météo favorable
2010-07-18,26,8,9,14,26,23,0,89,10,1028,9.375,26,13,7,113,113,113,,,,météo favorable
2010-07-19,28,12,14,16,27,25,0,90,10,1025,2.625,28,15,11,113,113,113,,,,météo favorable
2010-07-20,34,13,9,17,32,28,0,84,10,1020,4.5,35,21,13,113,113,113,,,,météo favorable
2010-07-21,33,17,12,20,32,28,0.1,69,10,1012,20,33,18,17,113,113,116,,,,météo idéale
2010-07-22,20,13,12,17,20,18,6.8,98,8.25,1017,63,20,18,13,116,296,176,,,,météo correcte
2010-07-23,22,14,13,15,20,16,8.6,97,6.875,1020,64.125,25,15,14,119,353,299,,,,météo correcte
2010-07-24,22,12,17,13,22,20,7.3,98,9.625,1022,46.75,24,14,12,296,113,113,,,,météo favorable
2010-07-25,20,7,12,12,20,16,0,92,10,1021,36,20,12,6,113,116,119,,,,météo favorable
2010-07-26,23,10,15,14,23,17,3.8,96,8,1016,45.375,25,16,10,119,116,353,,,,météo favorable
2010-07-27,24,13,12,13,24,21,0.3,96,8,1019,25.375,25,14,12,116,113,113,,,,météo favorable
2010-07-28,23,11,15,14,18,21,6.7,93,8.375,1020,46.75,25,18,10,119,302,176,,,,météo correcte
2010-07-29,21,12,14,14,21,18,11.3,98,7.625,1015,48,24,14,12,356,176,176,,,,météo correcte
2010-07-30,25,13,4,13,25,21,0.7,86,8.875,1017,18.375,26,15,14,113,113,113,,,,météo favorable
2010-07-31,28,16,8,16,28,22,0,69,10,1018,10.125,27,15,16,113,113,113,,,,météo idéale
2010-08-01,29,16,13,16,29,24,9.1,87,9,1016,32.5,29,19,16,356,116,386,,,,météo correcte
2010-08-02,26,18,6,18,26,20,11.2,94,8.75,1016,46.875,27,18,18,353,353,176,,,,météo correcte
2010-08-03,23,14,10,14,23,20,3.4,91,9.625,1017,20.5,25,14,14,176,176,113,,,,météo favorable
2010-08-04,24,15,13,15,24,20,0.1,70,10,1016,24.625,25,13,15,113,116,113,,,,météo favorable
2010-08-05,20,13,12,13,19,18,10.2,97,9.25,1015,40.75,20,15,13,356,353,176,,,,météo correcte
2010-08-06,22,12,9,12,22,19,0,83,9,1020,13.5,24,12,12,113,113,113,,,,météo favorable
2010-08-07,25,15,7,15,25,20,0,71,10,1020,12.875,25,14,16,113,113,116,,,,météo idéale
2010-08-08,22,15,12,15,20,19,7.1,88,9.875,1020,40.375,25,17,14,353,176,113,,,,météo favorable
2010-08-09,29,16,4,16,29,21,0,79,9,1020,9.625,29,16,16,113,113,113,,,,météo idéale
2010-08-10,29,16,6,16,29,22,0,73,10,1017,20.25,28,15,16,113,113,116,,,,météo idéale
2010-08-11,26,17,11,17,26,21,2.2,83,10,1016,53.5,26,17,17,116,119,353,,,,météo correcte
2010-08-12,23,16,12,16,22,19,9,94,9.125,1017,54.375,25,17,16,293,353,176,,,,météo correcte
2010-08-13,25,15,7,15,25,18,0,77,10,1017,27.5,25,13,15,113,116,113,,,,météo favorable
2010-08-14,24,14,12,14,24,20,0.4,71,9.375,1017,35.625,25,14,14,113,113,116,,,,météo favorable
2010-08-15,19,15,21,15,17,16,37,97,7.5,1013,61.5,19,16,15,308,293,116,,,,météo très défavorable
2010-08-16,17,13,22,13,17,14,5.8,93,6.625,1015,79.375,17,13,11,266,296,266,,,,météo défavorable
2010-08-17,19,13,16,13,19,16,13.2,94,7.25,1015,62.375,20,14,13,113,116,113,,,,météo défavorable
2010-08-18,21,13,18,13,21,18,1.8,90,7.875,1014,63.5,24,15,12,119,353,353,,,,météo correcte
2010-08-19,24,12,6,12,23,18,0,93,7.5,1019,41.25,25,15,12,113,116,113,,,,météo favorable
2010-08-20,29,17,5,17,29,23,0,84,10,1023,10.875,31,20,17,113,113,113,,,,météo idéale
2010-08-21,32,20,7,20,31,25,0,88,10,1025,1.5,35,21,20,113,113,113,,,,météo favorable
2010-08-22,30,20,10,20,30,24,0,89,10,1022,8.5,32,20,20,113,113,113,,,,météo idéale
2010-08-23,26,18,17,18,21,21,9.2,95,8.25,1013,43.375,27,20,18,353,299,176,,,,météo correcte
2010-08-24,21,17,18,17,21,17,14.1,98,9.125,1019,60.375,21,17,17,302,353,113,,,,météo défavorable
2010-08-25,22,11,8,11,22,17,0,80,10,1020,22,24,12,10,116,113,113,,,,météo favorable
2010-08-26,29,16,17,16,28,24,0.3,78,9.875,1017,31.625,30,19,16,113,113,116,,,,météo favorable
2010-08-27,23,17,24,17,23,18,25,96,7.75,1010,48.125,25,18,17,356,356,356,,,,météo très défavorable
2010-08-28,18,12,13,12,18,13,6.2,96,7,1021,49.375,18,13,12,266,176,176,,,,météo favorable
2010-08-29,18,9,16,9,18,13,2.8,90,8.875,1021,45.5,18,11,7,113,353,353,,,,météo correcte
2010-08-30,13,8,24,8,13,12,10.6,96,7,1020,67.25,13,11,5,266,296,353,,,,météo défavorable
2010-08-31,19,8,8,8,19,11,4.2,97,9.875,1024,30.75,19,11,8,353,113,113,,,,météo favorable
2010-09-01,20,9,10,9,20,14,0.1,85,10,1022,4.625,20,10,9,113,113,113,,,,météo favorable
2010-09-02,21,9,9,9,21,15,0,90,8,1019,20.875,24,11,9,113,113,116,,,,météo favorable
2010-09-03,23,10,8,10,22,16,0,94,8,1020,11.25,25,14,10,113,113,113,,,,météo favorable
2010-09-04,22,11,7,11,22,14,0.4,92,7.875,1020,15.5,25,12,11,113,176,113,,,,météo favorable
2010-09-05,21,9,11,9,21,15,0,89,10,1021,8.375,21,11,9,113,113,113,,,,météo favorable
2010-09-06,21,9,15,9,21,16,1.4,89,8.125,1019,17.25,21,11,8,113,113,176,,,,météo favorable
2010-09-07,19,12,9,12,17,16,15.5,96,6.625,1009,56.875,19,16,11,293,299,299,,,,météo défavorable
2010-09-08,17,14,14,14,16,13,15.1,97,8.625,1011,57.875,17,15,14,302,302,176,,,,météo défavorable
2010-09-09,20,10,10,10,20,13,0.8,96,6.625,1021,32.375,20,13,9,143,176,176,,,,météo favorable
2010-09-10,21,11,7,11,21,11,0.2,95,6.75,1024,33.375,21,12,10,143,113,113,,,,météo favorable
2010-09-11,25,11,3,11,25,16,0,91,10,1022,9.75,26,14,12,113,113,113,,,,météo favorable
2010-09-12,25,13,9,13,25,16,1.8,85,9.75,1022,21.75,26,16,13,113,113,353,,,,météo favorable
2010-09-13,19,12,8,12,18,10,1.2,96,8.25,1029,39.875,19,11,11,263,176,113,,,,météo favorable
2010-09-14,20,10,15,10,20,15,0,85,10,1027,26.375,20,12,9,116,116,113,,,,météo favorable
2010-09-15,16,11,14,11,15,14,5,89,8.5,1019,53.125,16,13,10,116,302,119,,,,météo correcte
2010-09-16,17,9,13,9,17,11,0,97,6.5,1015,36.625,17,10,8,143,113,113,,,,météo correcte
2010-09-17,18,8,9,8,18,8,0,90,10,1018,18.875,18,8,6,113,113,113,,,,météo favorable
2010-09-18,16,6,9,6,16,7,0,94,9,1020,7.875,16,7,5,143,113,113,,,,météo correcte
2010-09-19,18,3,6,3,18,6,0,90,10,1021,8.5,18,6,3,113,113,113,,,,météo favorable
2010-09-20,22,6,5,6,21,10,0,85,10,1020,11.5,24,11,6,113,113,113,,,,météo favorable
2010-09-21,25,9,8,9,25,14,0,92,10,1021,0.75,26,14,9,113,113,113,,,,météo favorable
2010-09-22,27,8,3,8,25,15,0,93,10,1022,7.5,27,15,8,113,113,113,,,,météo favorable
2010-09-23,24,10,10,10,24,17,0.2,88,9.875,1018,9.5,25,14,10,113,113,113,,,,météo favorable
2010-09-24,17,12,16,12,17,13,14.6,95,6.625,1008,66.75,17,15,11,263,302,299,,,,météo défavorable
2010-09-25,13,10,14,10,13,9,3.2,98,7,1011,79.875,13,11,10,266,353,266,,,,météo défavorable
2010-09-26,13,6,9,6,13,7,1.3,95,5.25,1013,55.25,13,8,4,263,353,113,,,,météo correcte
2010-09-27,15,4,11,4,15,8,0.2,94,7,1015,21.375,15,7,1,113,116,113,,,,météo correcte
2010-09-28,14,4,8,4,13,8,0.8,93,7,1020,60,14,7,3,116,266,119,,,,météo correcte
2010-09-29,18,7,4,7,18,8,0.2,86,10,1021,51.25,18,10,7,119,113,113,,,,météo favorable
2010-09-30,16,8,6,8,16,12,4.9,89,9,1019,60.75,16,13,7,119,293,293,,,,météo correcte
2010-10-01,18,9,8,9,17,11,0.9,98,9.25,1016,53,18,10,8,353,176,113,,,,météo favorable
2010-10-02,21,9,10,9,17,14,2.8,92,9.125,1015,46.875,21,14,8,293,116,116,,,,météo favorable
2010-10-03,20,10,10,10,19,13,1.4,93,9,1011,41.25,20,13,9,113,113,113,,,,météo favorable
2010-10-04,23,10,8,10,23,15,0,88,10,1006,26.75,25,14,9,113,113,116,,,,météo favorable
2010-10-05,19,12,16,12,19,13,1.9,96,6.875,1012,38.25,19,13,12,143,116,143,,,,météo favorable
2010-10-06,24,9,6,9,23,14,0,94,7,1015,10.625,25,15,8,143,113,113,,,,météo favorable
2010-10-07,23,9,9,9,23,18,0,92,9,1019,4.125,25,16,9,113,113,113,,,,météo favorable
2010-10-08,22,8,8,8,22,14,0,96,7,1019,3.75,25,14,8,143,113,113,,,,météo favorable
2010-10-09,20,7,10,7,20,14,0,95,7,1018,4.125,20,13,7,143,113,113,,,,météo favorable
2010-10-10,16,4,16,4,16,10,0,95,7,1014,10.5,16,7,2,143,113,113,,,,météo correcte
2010-10-11,16,3,17,3,16,10,0,89,10,1013,0,16,7,0,113,113,113,,,,météo correcte
2010-10-12,16,4,13,4,16,9,0,93,10,1015,0,16,7,2,113,113,113,,,,météo correcte
2010-10-13,15,3,13,3,15,8,0,96,6,1015,0.125,15,7,0,143,113,143,,,,météo correcte
2010-10-14,13,1,11,1,13,5,0,98,6.5,1017,38.875,13,6,-1,248,113,113,,,,météo très défavorable
2010-10-15,13,1,8,1,13,5,0,96,6,1017,28.875,13,7,-1,143,113,143,,,,météo très défavorable
2010-10-16,10,4,8,4,9,9,6.5,98,5.5,1014,91.875,10,9,2,296,296,296,,,,météo très défavorable
2010-10-17,8,4,16,4,8,7,0.8,98,1.75,1021,96.375,8,7,1,248,266,248,,,,météo très défavorable
2010-10-18,10,3,6,3,10,4,0.2,94,6.5,1023,49.625,10,5,1,119,113,113,,,,météo très défavorable
2010-10-19,10,1,21,1,10,8,3.2,90,7,1020,54.25,10,8,-3,116,263,293,,,,météo très défavorable
2010-10-20,8,3,17,3,8,5,2.1,97,4.375,1022,81.25,8,5,0,266,266,176,,,,météo très défavorable
2010-10-21,9,1,7,1,9,-1,0,96,6.75,1028,46,9,1,-2,143,113,116,,,,météo très défavorable
2010-10-22,9,-3,5,-3,9,2,0,89,10,1025,21.75,9,0,-5,113,116,113,,,,météo très défavorable
2010-10-23,14,9,24,1,14,8,4.1,77,7.375,1020,39.5,14,7,7,248,113,293,,,,météo correcte
2010-10-24,10,7,12,5,10,5,4,90,5.875,1015,49,10,7,4,263,176,143,,,,météo défavorable
2010-10-25,9,4,21,1,9,3,0.1,84,6.5,1027,56,9,2,1,143,119,116,,,,météo très défavorable
2010-10-26,10,4,9,-1,10,2,0,75,6.5,1031,15.875,10,1,3,143,113,113,,,,météo très défavorable
2010-10-27,12,6,6,0,12,4,0,61,10,1029,36.75,12,2,4,116,116,116,,,,météo défavorable
2010-10-28,13,7,9,2,13,6,0,62,10,1025,27.875,13,3,5,116,116,113,,,,météo correcte
2010-10-29,17,9,10,3,17,7,0,67,10,1021,7.875,17,8,8,113,113,113,,,,météo correcte
2010-10-30,15,10,24,8,15,9,0.6,75,8.75,1008,35.125,15,7,8,113,116,263,,,,météo correcte
2010-10-31,15,10,7,5,15,9,0.5,74,9.375,1003,52.25,15,8,10,116,113,116,,,,météo correcte
2010-11-01,15,11,6,6,15,8,0.1,75,10,1014,30.375,15,9,11,116,113,113,,,,météo correcte
2010-11-02,11,8,9,3,11,7,0,84,4.75,1020,39.125,11,7,7,248,113,143,,,,météo défavorable
2010-11-03,13,10,15,6,13,12,0.1,84,9,1024,59.875,13,11,8,116,116,119,,,,météo correcte
2010-11-04,16,15,18,11,16,15,0.5,88,6.5,1028,73.625,16,15,13,263,119,248,,,,météo défavorable
2010-11-05,14,12,14,11,14,12,0.3,82,8,1028,61,14,12,10,119,119,116,,,,météo correcte
2010-11-06,14,12,23,9,13,13,7.6,81,7.625,1024,73.5,14,12,9,116,119,296,,,,météo défavorable
2010-11-07,9,7,10,8,9,6,21.5,94,7.25,1008,94.75,9,8,5,302,302,296,,,,météo très défavorable
2010-11-08,7,5,13,1,7,6,1.1,81,6.125,999,65.5,7,4,4,248,116,116,,,,météo très défavorable
2010-11-09,10,5,15,4,10,5,2.8,85,7.5,982,60,10,5,3,386,119,116,,,,météo très défavorable
2010-11-10,11,8,13,4,11,7,2.5,86,5.75,1006,69.875,11,7,6,143,119,296,,,,météo défavorable
2010-11-11,7,5,22,3,7,6,4.7,85,6.125,1014,64.375,7,4,1,143,119,296,,,,météo très défavorable
2010-11-12,13,12,32,9,13,13,3.3,92,8.75,1006,73.875,13,12,9,353,119,119,,,,météo défavorable
2010-11-13,16,12,30,12,16,11,0,86,10,1006,46.625,16,11,10,119,116,116,,,,météo correcte
2010-11-14,16,12,17,7,16,11,0.4,75,9.375,1008,19,16,10,10,113,113,116,,,,météo correcte
2010-11-15,9,8,14,9,8,7,22.2,98,7.75,1017,81.75,9,9,6,302,302,302,,,,météo très défavorable
2010-11-16,7,6,11,4,7,6,0.9,92,4.25,1021,89.75,7,6,3,248,122,143,,,,météo très défavorable
2010-11-17,7,4,9,3,7,3,0.1,87,6.25,1017,62.125,7,3,2,248,119,113,,,,météo très défavorable
2010-11-18,8,3,7,-1,8,3,0,87,8,1015,30.25,8,4,2,113,116,143,,,,météo très défavorable
2010-11-19,9,5,9,2,9,5,0,88,7,1018,52.875,9,5,3,143,116,119,,,,météo très défavorable
2010-11-20,9,5,6,1,9,2,0,78,9,1018,39.75,9,3,3,116,116,116,,,,météo très défavorable
2010-11-21,5,3,9,0,5,1,0.5,84,7.375,1009,56.375,5,2,1,119,263,143,,,,météo très défavorable
2010-11-22,4,2,6,0,4,3,6.1,99,5.25,1005,89.25,4,4,1,266,296,296,,,,météo très défavorable
2010-11-23,4,3,11,1,4,3,1.3,90,7.5,1010,90.5,4,3,0,317,362,143,,,,météo très défavorable
2010-11-24,5,3,14,1,4,4,2.8,92,7.25,1011,82.875,5,4,-1,143,266,371,,,,météo très défavorable
2010-11-25,5,3,17,-2,5,1,7,95,2.75,1010,69.375,5,2,-2,143,266,338,,,,météo très défavorable
2010-11-26,2,0,9,-2,2,-3,1.7,88,7,1008,68.625,2,0,-3,143,119,143,,,,météo très défavorable
2010-11-27,2,-1,10,-5,2,0,0.9,79,8,1008,54.125,2,0,-3,116,116,116,,,,météo très défavorable
2010-11-28,1,-2,10,-7,1,0,0.5,96,4.5,1005,43.5,1,1,-5,143,113,248,,,,météo très défavorable
2010-11-29,1,-1,12,-3,1,-2,3.3,97,7.5,1012,72.875,1,1,-4,332,326,323,,,,météo très défavorable
2010-11-30,0,-5,12,-9,-2,-6,0,97,4.75,1013,30.375,0,0,-9,143,116,260,,,,météo très défavorable
2010-12-01,0,-5,11,-6,0,-4,2.2,97,6.75,1011,56.8125,0,0,-8,143,116,260,,,,météo très défavorable
2010-12-02,0,-5,7,-7,-2,-8,0.3,93,7,1010,57.625,0,0,-8,143,113,116,,,,météo très défavorable
2010-12-03,0,-7,5,-12,-3,-11,0,89,6.25,1018,41.625,0,0,-9,113,113,260,,,,météo très défavorable
2010-12-04,0,-5,13,-10,-2,-7,0.1,94,4.25,1023,40.5,0,0,-8,260,113,116,,,,météo très défavorable
2010-12-05,0,-3,18,-6,0,0,6.6,90,9.25,1019,82.5,0,0,-9,119,122,320,,,,météo très défavorable
2010-12-06,1,0,6,-1,1,0,39.3,100,6.5,1003,100,1,1,-2,320,308,302,,,,météo très défavorable
2010-12-07,4,3,4,1,4,2,28.1,100,5.75,1002,96,4,4,3,302,266,308,,,,météo très défavorable
2010-12-08,6,4,10,3,6,4,13.6,99,5.5,1008,95.625,6,5,1,266,389,302,,,,météo très défavorable
2010-12-09,2,-1,16,-3,2,0,6.1,89,8.25,1031,69.25,2,0,-5,329,119,326,,,,météo très défavorable
2010-12-10,3,1,15,0,3,1,3.4,92,8.375,1034,88.75,3,2,-3,326,317,317,,,,météo très défavorable
2010-12-11,4,3,17,2,4,3,2.7,95,5.625,1030,80.625,4,3,-1,296,263,263,,,,météo très défavorable
2010-12-12,4,3,12,1,4,3,4.5,94,9.375,1021,84.375,4,3,0,326,317,317,,,,météo très défavorable
2010-12-13,0,-3,12,-4,0,-4,1.1,81,10,1026,30.5,0,0,-7,323,113,113,,,,météo très défavorable
2010-12-14,0,-3,10,-4,-1,-6,0.6,78,10,1031,63,0,0,-6,326,116,119,,,,météo très défavorable
2010-12-15,0,-8,9,-9,-4,-5,0.8,93,6.75,1032,67.75,0,0,-11,143,113,326,,,,météo très défavorable
2010-12-16,0,-8,16,-9,-4,-5,2,95,6.375,1025,58.625,0,0,-12,143,116,326,,,,météo très défavorable
2010-12-17,0,-3,8,-2,-2,-8,7.4,97,4.375,1002,68.75,0,0,-6,338,323,143,,,,météo très défavorable
2010-12-18,0,-5,15,-7,-2,-7,1.9,95,9,1003,56.25,0,0,-10,323,326,323,,,,météo très défavorable
2010-12-19,2,-1,12,-1,1,1,7.1,98,8.125,1001,65,2,1,-4,329,317,296,,,,météo très défavorable
2010-12-20,2,0,5,0,2,-1,11.7,100,4.875,1008,81.875,2,2,-1,332,302,296,,,,météo très défavorable
2010-12-21,2,1,12,1,2,2,12.7,100,6.25,1008,77.5,2,2,-3,299,263,299,,,,météo très défavorable
2010-12-22,3,2,5,1,3,2,12.8,100,5.375,1003,77.875,3,3,2,302,263,263,,,,météo très défavorable
2010-12-23,5,3,8,1,5,1,1,94,7,998,51.25,5,4,2,116,122,263,,,,météo très défavorable
2010-12-24,1,0,10,-2,1,0,20.2,96,2.5,1010,97.375,1,1,-3,332,338,338,,,,météo très défavorable
2010-12-25,0,-4,16,-4,-3,-7,10.7,97,2.875,1027,88.125,0,0,-9,338,332,260,,,,météo très défavorable
2010-12-26,0,-13,8,-22,-7,-14,0,94,3,1032,27.75,0,0,-17,260,143,260,,,,météo très défavorable
2010-12-27,0,-8,6,-14,-3,-9,0,94,5.25,1029,30,0,0,-11,260,143,116,,,,météo très défavorable
2010-12-28,0,-3,9,-6,-1,-1,2.1,98,9.5,1023,64.5,0,0,-7,116,317,317,,,,météo très défavorable
2010-12-29,0,-1,4,-1,0,-6,0.3,100,0.75,1024,67.5,0,0,-1,143,260,260,,,,météo très défavorable
2010-12-30,1,-1,6,-1,1,-2,0.1,100,0,1025,75.25,1,1,-3,260,248,260,,,,météo très défavorable
2010-12-31,0,-3,5,-5,0,-9,0,98,1.25,1026,33.375,0,0,-3,260,260,260,,,,météo très défavorable
2011-01-01,0,-3,5,-6,0,-5,0.2,97,1.25,1025,49.75,0,0,-5,260,116,143,,,,météo très défavorable
2011-01-02,0,-4,6,-5,0,-8,0.7,97,3,1026,49.625,0,0,-7,323,260,260,,,,météo très défavorable
2011-01-03,0,-4,5,-8,0,-4,0,97,2.25,1027,54.75,0,0,-5,260,116,143,,,,météo très défavorable
2011-01-04,0,-7,5,-10,-3,-9,0,95,2.66667,1024,37.1111,0,0,-9,260,116,143,,,,météo très défavorable
2011-01-05,0,-7,9,-10,-1,-2,0,95,8,1019,17.25,0,0,-11,113,113,116,,,,météo très défavorable
2011-01-06,3,2,21,0,3,2,19.1,99,8.25,1008,73.75,3,3,-3,308,293,293,,,,météo très défavorable
2011-01-07,7,6,14,4,7,6,16.6,97,8.75,1011,86.5,7,6,3,296,302,296,,,,météo très défavorable
2011-01-08,11,8,17,7,11,7,3.5,94,8.5,1012,53.75,11,9,5,119,176,116,,,,météo défavorable
2011-01-09,8,5,18,3,6,5,10.5,97,7.625,1019,74.125,8,7,1,263,302,296,,,,météo très défavorable
2011-01-10,7,3,6,0,7,1,0,85,5,1023,10.5,7,3,1,143,113,143,,,,météo très défavorable
2011-01-11,6,1,16,-1,6,2,3.6,97,4.625,1017,47,6,2,-3,143,116,266,,,,météo très défavorable
2011-01-12,4,3,16,1,4,4,2.8,95,2.125,1023,86,4,3,0,248,266,266,,,,météo très défavorable
2011-01-13,10,7,23,5,9,10,18.7,96,8,1019,98.25,10,10,4,302,302,296,,,,météo très défavorable
2011-01-14,10,8,14,7,10,6,1.3,95,9.25,1021,55.75,10,8,5,119,116,113,,,,météo défavorable
2011-01-15,9,6,15,6,9,5,2,94,7.75,1029,49.375,9,6,4,119,116,143,,,,météo défavorable
2011-01-16,11,6,6,3,11,4,0,85,10,1028,2.625,11,7,5,113,113,113,,,,météo défavorable
2011-01-17,9,4,12,1,9,3,0.1,86,10,1028,14.125,9,4,1,113,113,113,,,,météo très défavorable
2011-01-18,9,5,10,4,9,8,0.2,92,7,1028,68.375,9,8,3,119,119,143,,,,météo très défavorable
2011-01-19,4,2,10,2,3,0,1.7,86,7.625,1031,65.875,4,3,-1,248,326,116,,,,météo très défavorable
2011-01-20,3,1,11,-3,2,2,5.3,92,6,1030,63.75,3,1,-2,332,116,143,,,,météo très défavorable
2011-01-21,0,-2,15,-4,0,0,0,88,6.75,1033,51,0,0,-6,116,119,143,,,,météo très défavorable
2011-01-22,2,-2,9,-4,2,-1,1.2,81,8,1029,46.25,2,0,-5,113,113,113,,,,météo très défavorable
2011-01-23,2,-4,6,-7,2,-3,0,63,10,1029,10.5,2,0,-5,113,113,113,,,,météo très défavorable
2011-01-24,3,-2,8,-5,3,-1,0,83,9,1028,60.5,3,0,-6,116,119,119,,,,météo très défavorable
2011-01-25,4,1,18,-3,3,3,2,90,7.875,1023,77.5,4,2,-2,143,116,326,,,,météo très défavorable
2011-01-26,3,1,12,0,3,0,4.7,98,8,1013,89.25,3,2,-3,326,317,317,,,,météo très défavorable
2011-01-27,3,-1,14,-2,3,-1,0,89,6.25,1018,62.5,3,0,-4,260,119,119,,,,météo très défavorable
2011-01-28,2,-1,16,-3,2,-2,0,85,9,1020,46.25,2,0,-5,119,116,143,,,,météo très défavorable
2011-01-29,3,-3,9,-5,3,-2,0,80,10,1020,4.375,3,0,-5,113,113,113,,,,météo très défavorable
2011-01-30,2,-3,12,-5,2,-2,0,72,10,1024,0,2,0,-7,113,113,113,,,,météo très défavorable
2011-01-31,3,-3,5,-7,3,-2,0,71,10,1027,2.375,3,0,-4,113,113,113,,,,météo très défavorable
2011-02-01,2,-3,8,-6,2,-2,0,67,9.75,1029,17.5,2,0,-6,113,113,113,,,,météo très défavorable
2011-02-02,3,-4,4,-7,2,-3,0,66,10,1034,22.125,3,0,-5,119,113,113,,,,météo très défavorable
2011-02-03,2,-2,13,-5,2,0,0.5,77,9,1032,51.5,2,0,-7,116,266,116,,,,météo très défavorable
