#### EXPORT DONNEES METEO POUR "PARIS" (LAT/LON: 48.856614/2.3522219)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-01-01,4,-1,9,-2,4,-2,0,92,7,1029,19.625,4,0,-4,143,113,116,,,,météo très défavorable
2009-01-02,1,-4,17,-4,1,-2,0,84,10,1027,7.625,1,0,-9,113,113,113,,,,météo très défavorable
2009-01-03,1,-3,18,-3,1,-2,0,92,10,1027,25.5,1,0,-8,116,113,113,,,,météo très défavorable
2009-01-04,0,-4,4,-5,0,-3,0,60,10,1026,33.75,0,0,-6,113,116,113,,,,météo très défavorable
2009-01-05,0,-2,10,-3,-1,-2,6.9,95,7.75,1020,87.5,0,0,-5,326,332,338,,,,météo très défavorable
2009-01-06,0,-5,21,-4,-4,-6,0.5,90,10,1023,56.625,0,0,-12,323,119,116,,,,météo très défavorable
2009-01-07,0,-9,13,-9,-3,-4,0,78,9,1026,17.625,0,0,-15,113,113,116,,,,météo très défavorable
2009-01-08,0,-4,20,-4,-1,-4,0,93,9,1028,17.375,0,0,-10,116,113,113,,,,météo très défavorable
2009-01-09,0,-4,7,-6,0,-3,0,87,7,1029,2.5,0,0,-7,143,113,113,,,,météo très défavorable
2009-01-10,3,-4,8,-6,3,-1,0,81,10,1030,0,3,0,-6,113,113,113,,,,météo très défavorable
2009-01-11,3,-3,17,-3,3,-1,0,72,10,1032,5,3,0,-7,113,113,113,,,,météo très défavorable
2009-01-12,3,-1,24,-1,3,2,0,85,10,1029,22.875,3,0,-6,113,113,113,,,,météo très défavorable
2009-01-13,3,3,18,2,3,3,6.9,88,7.25,1018,76.5,3,2,-2,293,263,296,,,,météo très défavorable
2009-01-14,5,4,10,2,5,4,0.4,93,6.375,1018,73.25,5,4,1,143,119,143,,,,météo très défavorable
2009-01-15,5,1,17,0,5,1,0,92,9,1019,32,5,1,-3,116,113,116,,,,météo très défavorable
2009-01-16,6,1,18,1,4,4,0,87,10,1020,53.25,6,4,-3,116,116,116,,,,météo très défavorable
2009-01-17,8,7,29,5,8,6,1.9,93,8.875,1020,85.75,8,7,2,119,296,122,,,,météo très défavorable
2009-01-18,8,7,38,5,8,7,11.2,92,7.875,1010,70.375,8,6,2,296,299,176,,,,météo très défavorable
2009-01-19,9,8,44,7,9,6,12.2,91,7.625,1006,80.25,9,8,3,302,296,263,,,,météo défavorable
2009-01-20,6,2,20,1,6,4,0.7,92,7.375,1000,46.25,6,3,-2,113,119,263,,,,météo très défavorable
2009-01-21,5,1,13,1,5,2,0,93,7,1009,47.375,5,2,-2,143,116,116,,,,météo très défavorable
2009-01-22,7,4,40,3,5,7,15.3,96,7.5,1007,94.25,7,7,-3,302,302,296,,,,météo très défavorable
2009-01-23,10,6,46,9,7,5,13.7,88,8.5,989,78.125,10,9,0,302,302,176,,,,météo défavorable
2009-01-24,6,4,22,3,6,5,0.9,90,5.875,1001,54.5,6,4,0,266,266,113,,,,météo très défavorable
2009-01-25,6,2,32,1,6,4,1.1,92,7,1000,64.5,6,3,-4,119,116,266,,,,météo très défavorable
2009-01-26,7,5,9,4,7,4,0.9,91,7,1007,68,7,4,3,143,116,116,,,,météo très défavorable
2009-01-27,6,3,12,3,5,4,0.3,89,8,1016,57.25,6,3,-1,116,266,113,,,,météo très défavorable
2009-01-28,5,2,7,0,5,2,0,92,7,1018,28.625,5,2,-1,143,116,113,,,,météo très défavorable
2009-01-29,4,0,15,-2,4,0,0,80,10,1019,21.125,4,0,-4,116,113,113,,,,météo très défavorable
2009-01-30,4,-1,23,-2,3,1,0,81,10,1020,20.375,4,0,-6,113,113,116,,,,météo très défavorable
2009-01-31,4,0,28,-1,4,0,0,70,10,1014,13,4,0,-6,116,113,113,,,,météo très défavorable
2009-02-01,2,-2,29,-3,2,-2,0,75,10,1010,29,2,0,-8,113,113,116,,,,météo très défavorable
2009-02-02,3,1,22,-1,2,3,11.2,98,8.5,1000,88.25,3,3,-4,332,302,296,,,,météo très défavorable
2009-02-03,5,-2,10,-4,3,2,0.3,89,10,1003,18,5,0,-6,113,113,113,,,,météo très défavorable
2009-02-04,3,-1,15,-3,3,3,1.8,88,9.75,1001,55.875,3,2,-5,116,122,176,,,,météo très défavorable
2009-02-05,8,5,27,4,7,5,11.1,95,8,993,67.625,8,6,1,302,266,116,,,,météo très défavorable
2009-02-06,9,5,18,3,8,6,2.5,92,8.375,992,57.875,9,6,1,200,266,176,,,,météo très défavorable
2009-02-07,5,4,25,2,5,3,7.6,93,7.75,1000,74.125,5,3,-1,116,317,338,,,,météo très défavorable
2009-02-08,5,2,18,-1,5,1,0.8,91,7,1007,53,5,1,-1,143,116,116,,,,météo très défavorable
2009-02-09,10,2,33,4,4,8,25,100,5.5,1007,94.5,10,8,-4,266,296,308,,,,météo très défavorable
2009-02-10,10,4,49,5,5,3,10.8,88,7.75,1013,82.125,10,8,-2,302,296,182,,,,météo très défavorable
2009-02-11,7,3,13,0,7,4,0.3,85,7.375,1018,31.5,7,2,1,143,116,113,,,,météo très défavorable
2009-02-12,4,1,18,0,4,2,2.9,88,9.875,1025,77.375,4,2,-3,323,122,368,,,,météo très défavorable
2009-02-13,3,2,21,1,3,2,5.6,96,7.875,1024,80.5,3,2,-3,332,317,326,,,,météo très défavorable
2009-02-14,4,1,16,0,3,0,0,90,9,1031,28.25,4,0,-3,143,113,113,,,,météo très défavorable
2009-02-15,6,-2,5,-2,6,1,0,85,10,1031,40.125,6,0,-2,116,113,116,,,,météo très défavorable
2009-02-16,8,3,12,3,7,6,1.2,97,5.375,1027,86.875,8,6,0,266,263,143,,,,météo très défavorable
2009-02-17,8,6,23,6,8,7,2.2,95,3.375,1025,93,8,7,2,266,266,266,,,,météo très défavorable
2009-02-18,7,5,13,6,6,4,1.1,93,8,1026,65.625,7,6,2,266,119,113,,,,météo très défavorable
2009-02-19,8,0,6,0,7,2,0,75,10,1029,20.25,8,0,-2,113,113,116,,,,météo très défavorable
2009-02-20,10,2,7,2,10,5,0.1,96,8,1032,50,10,5,1,143,116,116,,,,météo très défavorable
2009-02-21,9,2,8,2,9,7,0,96,7,1033,53.875,9,5,1,143,122,113,,,,météo très défavorable
2009-02-22,8,3,22,3,8,7,0.5,97,7.375,1032,72.125,8,6,-1,119,122,266,,,,météo très défavorable
2009-02-23,8,6,16,6,8,7,0.9,94,8,1025,83.625,8,6,3,119,266,122,,,,météo très défavorable
2009-02-24,10,6,13,6,10,6,0.3,92,9.375,1029,41.625,10,5,4,263,113,113,,,,météo défavorable
2009-02-25,11,1,5,1,11,5,0,93,10,1031,7,11,3,0,113,113,113,,,,météo très défavorable
2009-02-26,10,2,17,2,10,7,0,92,10,1029,33.75,10,5,-2,113,119,113,,,,météo très défavorable
2009-02-27,11,2,12,2,11,7,0,97,6.5,1024,48.75,11,6,-1,248,116,113,,,,météo très défavorable
2009-02-28,13,3,14,3,12,9,0,94,7,1021,41.625,13,7,1,143,116,116,,,,météo correcte
2009-03-01,12,6,17,6,12,10,0.8,96,4,1011,76.25,12,9,4,143,266,266,,,,météo défavorable
2009-03-02,11,7,14,7,11,9,0.1,89,10,1019,47.75,11,5,5,122,116,113,,,,météo défavorable
2009-03-03,10,2,24,2,10,7,0,95,9,1020,32.375,10,4,-1,143,116,116,,,,météo très défavorable
2009-03-04,6,3,33,3,4,4,10,97,6.625,997,73,6,4,-2,320,302,176,,,,météo très défavorable
2009-03-05,9,-1,12,-1,9,4,0,98,6.5,997,37.875,9,3,-4,260,113,113,,,,météo très défavorable
2009-03-06,8,1,27,1,8,6,0,93,10,1010,13.25,8,3,-4,113,113,113,,,,météo très défavorable
2009-03-07,10,0,13,0,10,8,0,94,9,1016,49,10,6,-2,143,122,116,,,,météo très défavorable
2009-03-08,10,6,26,6,10,8,3.1,90,7.625,1013,63.875,10,9,2,266,296,263,,,,météo défavorable
2009-03-09,10,3,30,3,9,6,0.6,83,9.25,1019,52.75,10,3,-1,116,176,116,,,,météo très défavorable
2009-03-10,11,4,31,5,7,7,12.1,98,5.5,1018,75.75,11,7,-1,266,302,353,,,,météo très défavorable
2009-03-11,12,3,7,3,12,7,0.8,93,9.375,1026,26.5,12,6,1,116,113,116,,,,météo très défavorable
2009-03-12,12,7,21,7,11,10,0.7,89,8,1026,78.75,12,8,4,266,266,119,,,,météo défavorable
2009-03-13,14,5,7,5,13,10,0,97,7.75,1024,46.25,14,7,3,248,116,113,,,,météo correcte
2009-03-14,13,6,19,6,13,10,0.2,93,10,1024,46.25,13,9,3,116,119,116,,,,météo correcte
2009-03-15,16,4,13,4,14,10,0,95,8,1033,7.25,16,7,2,143,113,113,,,,météo correcte
2009-03-16,15,4,10,4,14,10,0,94,7,1034,7.625,15,7,2,143,113,113,,,,météo correcte
2009-03-17,16,5,14,5,14,12,0,94,8,1034,9.5,16,7,3,143,116,113,,,,météo correcte
2009-03-18,16,6,17,6,15,10,0,88,10,1033,6.25,16,7,3,113,113,113,,,,météo correcte
2009-03-19,15,4,19,4,14,11,0,66,10,1027,7.125,15,5,2,113,113,113,,,,météo correcte
2009-03-20,11,3,17,3,11,7,0,81,10,1031,12.125,11,3,0,113,113,113,,,,météo très défavorable
2009-03-21,14,0,10,0,12,8,0,65,10,1031,8.125,14,1,0,113,113,113,,,,météo très défavorable
2009-03-22,13,2,19,2,13,9,0,96,9,1030,11.125,13,5,-1,143,113,113,,,,météo correcte
2009-03-23,14,4,30,4,13,9,1,98,8.875,1029,50,14,6,1,119,116,116,,,,météo correcte
2009-03-24,8,4,26,4,8,7,1.5,80,9.875,1018,58.375,8,3,0,122,122,113,,,,météo très défavorable
2009-03-25,10,3,30,3,8,7,9.3,96,8.625,1016,73.375,10,6,-2,302,299,353,,,,météo très défavorable
2009-03-26,11,5,31,5,10,9,1.7,92,7.375,1012,76.25,11,7,1,116,263,266,,,,météo très défavorable
2009-03-27,9,6,25,6,9,8,4.5,91,9.5,1006,68.625,9,5,3,176,122,353,,,,météo défavorable
2009-03-28,9,5,27,5,8,7,7.6,98,8.25,1008,56.375,9,5,1,302,116,176,,,,météo très défavorable
2009-03-29,11,2,17,2,10,8,0.1,96,8,1016,29.25,11,2,-2,143,116,116,,,,météo très défavorable
2009-03-30,13,1,13,1,13,10,0,89,10,1023,5,13,2,-1,113,113,113,,,,météo très défavorable
2009-03-31,14,3,20,3,13,11,0,85,10,1024,1.375,14,5,0,113,113,113,,,,météo correcte
2009-04-01,15,5,26,5,14,12,0,83,10,1019,6,15,6,1,113,113,113,,,,météo correcte
2009-04-02,19,7,14,7,17,14,0,86,10,1016,18.75,19,11,4,113,116,116,,,,météo favorable
2009-04-03,16,12,8,12,16,15,0.9,92,9.25,1018,67.5,16,12,11,263,119,119,,,,météo défavorable
2009-04-04,16,10,16,10,16,12,0.3,84,9.875,1023,34.375,16,11,8,116,113,116,,,,météo correcte
2009-04-05,18,7,7,7,17,13,0,85,9,1024,29,18,7,6,113,113,116,,,,météo favorable
2009-04-06,20,9,17,9,20,16,0,85,10,1018,23.875,20,10,7,119,113,113,,,,météo favorable
2009-04-07,14,9,12,9,14,13,5.6,93,8.625,1014,58.875,14,9,7,302,293,113,,,,météo correcte
2009-04-08,13,6,28,6,11,12,1.5,86,6,1016,70.375,13,10,2,116,266,266,,,,météo défavorable
2009-04-09,19,11,18,11,18,16,0.8,91,8.625,1016,38.875,19,11,9,263,113,113,,,,météo favorable
2009-04-10,20,11,25,11,20,15,1.4,75,9.875,1008,39.375,20,11,9,113,119,353,,,,météo correcte
2009-04-11,20,10,15,10,20,14,4.5,90,8.75,1011,56.625,20,12,9,116,116,293,,,,météo correcte
2009-04-12,20,12,13,12,19,17,7.1,95,8.375,1013,46.75,20,13,10,293,176,176,,,,météo favorable
2009-04-13,19,9,13,9,18,16,0.7,93,7.875,1013,48.375,19,12,7,116,122,113,,,,météo correcte
2009-04-14,21,11,6,11,21,17,10.2,96,6.875,1009,26.625,21,14,10,143,176,356,,,,météo correcte
2009-04-15,20,13,26,13,20,16,3.4,93,9.75,1007,31.25,20,13,11,176,113,200,,,,météo favorable
2009-04-16,16,10,12,10,15,12,4.8,94,9.625,1008,54.125,16,9,8,293,116,353,,,,météo correcte
2009-04-17,16,8,19,8,15,12,1.8,95,9.625,1012,52.125,16,9,6,353,176,176,,,,météo correcte
2009-04-18,12,8,12,8,12,10,11.6,95,8.125,1016,79.625,12,11,6,296,296,299,,,,météo défavorable
2009-04-19,16,9,15,9,15,16,4,96,7.75,1023,66.625,16,11,7,296,353,113,,,,météo défavorable
2009-04-20,19,9,20,9,19,16,0,92,8,1024,6,19,12,7,113,113,113,,,,météo favorable
2009-04-21,20,8,18,8,19,16,0,93,10,1026,22.5,20,11,6,116,113,113,,,,météo favorable
2009-04-22,19,9,13,9,19,17,0,83,10,1027,6.125,19,12,7,113,113,113,,,,météo favorable
2009-04-23,18,8,11,8,17,14,0,83,9,1024,14.5,18,9,6,113,113,113,,,,météo favorable
2009-04-24,18,9,17,9,17,14,0,79,10,1021,5.5,18,7,7,113,113,113,,,,météo favorable
2009-04-25,15,9,18,9,15,12,2.7,94,7.5,1013,48,15,9,7,293,263,176,,,,météo correcte
2009-04-26,17,7,5,7,17,12,6.2,96,6.375,1013,76,17,9,7,302,296,119,,,,météo défavorable
2009-04-27,15,7,25,7,13,11,7.4,89,7.625,1006,75,15,9,4,119,119,266,,,,météo défavorable
2009-04-28,13,6,19,6,12,10,12.5,94,6.75,1003,60.25,13,8,4,143,176,353,,,,météo correcte
2009-04-29,14,8,10,8,13,13,10.5,97,8,1015,68,14,12,8,353,356,176,,,,météo défavorable
2009-04-30,19,9,8,9,18,16,0.1,91,8,1019,10.125,19,11,8,113,113,113,,,,météo favorable
2009-05-01,20,11,12,11,20,17,0,81,10,1027,20.125,20,12,10,113,116,113,,,,météo favorable
2009-05-02,18,9,11,9,18,17,0,89,8,1030,37.875,18,13,8,113,119,116,,,,météo correcte
2009-05-03,17,8,14,8,17,13,0,89,7.75,1029,45,17,9,7,113,116,116,,,,météo correcte
2009-05-04,16,7,15,7,16,10,0.1,88,9,1028,33.25,16,6,6,113,116,116,,,,météo correcte
2009-05-05,15,7,17,7,14,15,0.4,92,9,1027,68.125,15,11,5,119,266,116,,,,météo défavorable
2009-05-06,18,9,17,9,15,16,0.2,85,9,1023,51.25,18,12,7,116,116,116,,,,météo favorable
2009-05-07,23,12,10,12,22,20,2.2,88,7.75,1019,11.125,25,16,11,113,113,386,,,,météo favorable
2009-05-08,17,11,22,11,17,15,1.1,96,8.625,1020,51.375,17,13,9,119,116,113,,,,météo correcte
2009-05-09,16,9,9,9,11,16,11.6,96,8.25,1020,53.125,16,14,7,116,302,176,,,,météo correcte
2009-05-10,20,11,16,11,20,17,5.2,94,7.25,1019,64.375,20,16,10,116,116,353,,,,météo correcte
2009-05-11,16,13,19,13,15,16,5.5,96,6.5,1015,82.5,16,13,12,296,266,116,,,,météo défavorable
2009-05-12,22,12,16,12,19,20,19.6,97,7.375,1014,58.5,25,18,11,359,293,176,,,,météo très défavorable
2009-05-13,24,15,6,15,24,20,7.5,94,8.25,1015,44.75,25,18,15,353,176,356,,,,météo favorable
2009-05-14,18,14,9,14,18,16,8.4,95,7.25,1009,36.375,18,16,14,143,293,293,,,,météo correcte
2009-05-15,13,12,24,12,13,12,2.4,96,9.75,1012,64.5,13,13,10,119,353,176,,,,météo correcte
2009-05-16,15,9,21,9,13,14,1.1,90,9,1013,59.875,15,11,6,266,119,116,,,,météo correcte
2009-05-17,15,9,18,9,15,15,19.8,96,8.5,1016,59.625,15,11,8,308,293,113,,,,météo très défavorable
2009-05-18,17,9,19,9,17,15,0.5,89,10,1020,19,17,12,7,116,113,113,,,,météo correcte
2009-05-19,18,12,13,12,16,18,4,86,8.625,1021,18.75,18,14,11,113,293,176,,,,météo correcte
2009-05-20,23,13,6,13,23,18,0,89,8,1022,25.625,25,15,13,113,113,116,,,,météo favorable
2009-05-21,22,14,14,14,22,19,0.1,85,10,1016,18.5,25,15,13,113,113,113,,,,météo favorable
2009-05-22,25,10,13,10,21,23,0,83,10,1020,9.375,26,18,8,113,113,113,,,,météo favorable
2009-05-23,22,10,18,12,22,22,1.3,84,9.75,1019,17.875,25,18,8,113,113,176,,,,météo favorable
2009-05-24,29,15,8,19,29,27,0.1,93,10,1019,8.25,32,22,15,113,113,113,,,,météo idéale
2009-05-25,29,18,13,19,29,26,3.1,96,9,1017,25.25,32,23,18,386,386,386,,,,météo correcte
2009-05-26,20,13,21,14,14,14,2.1,95,8.875,1024,64,20,19,11,122,296,113,,,,météo correcte
2009-05-27,16,8,18,9,16,12,0.9,91,7.75,1029,38.625,16,11,6,113,116,263,,,,météo correcte
2009-05-28,21,13,13,13,19,20,1.3,96,5.375,1032,68.375,21,16,12,266,263,116,,,,météo défavorable
2009-05-29,21,12,20,14,21,19,0,98,7.5,1032,35.75,24,13,11,116,113,113,,,,météo favorable
2009-05-30,21,12,23,12,20,21,0,64,10,1025,2.375,24,14,10,113,113,113,,,,météo favorable
2009-05-31,22,12,18,13,22,21,0,86,10,1022,15.375,25,15,11,113,116,113,,,,météo favorable
2009-06-01,24,13,21,15,24,22,1,95,8.75,1022,10.625,25,16,12,113,113,176,,,,météo favorable
2009-06-02,23,15,18,15,23,23,0,85,10,1022,3.25,25,16,14,113,113,113,,,,météo favorable
2009-06-03,23,11,12,13,23,21,0,80,10,1021,18,25,14,10,116,113,113,,,,météo favorable
2009-06-04,21,10,13,10,18,21,0,79,10,1019,6.25,21,13,8,113,113,113,,,,météo favorable
2009-06-05,18,8,15,10,18,17,0,90,10,1015,16.875,18,8,6,113,113,116,,,,météo favorable
2009-06-06,14,10,13,10,12,14,3.4,83,5.125,1002,74.5,14,10,8,266,296,176,,,,météo défavorable
2009-06-07,17,11,23,11,17,13,3.5,98,8.875,1007,46.25,17,11,9,176,116,353,,,,météo correcte
2009-06-08,15,8,12,10,13,15,12.5,96,8.125,1008,49.75,15,14,7,113,296,302,,,,météo correcte
2009-06-09,16,10,26,12,15,15,8.9,98,9.625,1012,75.75,16,14,8,119,353,356,,,,météo défavorable
2009-06-10,17,12,24,12,15,15,22.7,97,8.375,1015,71.75,17,15,10,116,296,308,,,,météo très défavorable
2009-06-11,19,11,19,11,19,19,4.6,92,8.625,1022,53.375,19,12,9,266,113,113,,,,météo favorable
2009-06-12,22,7,8,13,21,20,0,91,10,1023,46.5,25,15,6,116,116,119,,,,météo favorable
2009-06-13,26,12,6,15,24,25,0,95,8,1022,42.875,27,20,12,116,119,113,,,,météo correcte
2009-06-14,25,18,10,20,25,24,8.7,88,9.125,1018,33.25,28,22,18,113,353,356,,,,météo correcte
2009-06-15,16,14,12,14,14,15,16.9,97,7.125,1018,70.25,16,15,13,359,293,263,,,,météo très défavorable
2009-06-16,23,11,11,13,21,23,0.2,94,8.875,1025,20.5,25,16,10,113,116,113,,,,météo favorable
2009-06-17,25,13,11,16,23,24,0,95,9,1024,14.75,26,19,13,113,116,113,,,,météo favorable
2009-06-18,23,14,12,15,23,19,0.1,96,8,1020,36.5,25,16,14,116,116,119,,,,météo favorable
2009-06-19,20,13,15,13,20,19,0,79,10,1024,23.875,20,10,12,119,116,113,,,,météo favorable
2009-06-20,19,8,13,11,18,17,1,98,8.625,1024,54.25,19,11,7,116,119,176,,,,météo correcte
2009-06-21,20,7,15,11,20,18,1,98,7.625,1025,49.625,20,12,6,116,353,176,,,,météo correcte
2009-06-22,20,9,12,11,20,19,0,97,7.75,1027,26.625,20,13,7,113,116,113,,,,météo favorable
2009-06-23,23,12,17,14,22,22,0,96,9,1027,0.25,25,14,11,113,113,113,,,,météo favorable
2009-06-24,24,13,19,15,23,23,0,87,10,1022,11.875,25,15,12,113,113,113,,,,météo favorable
2009-06-25,24,16,15,17,24,23,13,86,8.875,1013,27.125,26,20,16,116,353,356,,,,météo défavorable
2009-06-26,22,15,16,19,22,21,13,97,9,1015,32.125,25,19,15,386,356,176,,,,météo défavorable
2009-06-27,27,13,9,15,26,25,0,95,9,1016,7.125,27,18,12,113,113,113,,,,météo favorable
2009-06-28,28,14,8,17,28,26,0,97,7.75,1016,34.5,28,19,14,119,113,113,,,,météo favorable
2009-06-29,30,17,11,19,29,29,0,96,9,1018,8.375,31,21,17,113,113,113,,,,météo idéale
2009-06-30,31,18,12,20,29,29,0,88,10,1020,6,32,21,18,113,113,113,,,,météo idéale
2009-07-01,32,20,10,20,31,31,0,95,9,1021,1.375,35,23,20,113,113,113,,,,météo favorable
2009-07-02,31,20,8,23,31,25,6.2,95,8.625,1019,25.875,32,21,20,113,113,353,,,,météo favorable
2009-07-03,26,18,13,18,26,24,4.8,97,9.625,1016,37,27,20,18,119,113,113,,,,météo favorable
2009-07-04,28,14,5,17,28,27,0,91,10,1015,20.5,29,19,14,116,113,113,,,,météo favorable
2009-07-05,25,19,13,19,25,23,1.5,85,9.75,1012,32.25,26,17,19,113,176,116,,,,météo favorable
2009-07-06,23,15,20,15,23,21,1.5,94,8.75,1012,39.875,25,16,14,119,116,116,,,,météo favorable
2009-07-07,21,14,25,14,21,17,4.8,90,9.75,1010,54.25,21,13,13,176,353,353,,,,météo correcte
2009-07-08,19,14,20,15,18,18,4.3,91,7.875,1016,68.5,19,13,13,266,176,119,,,,météo défavorable
2009-07-09,19,12,15,12,19,18,0,83,10,1017,47.75,19,9,10,116,116,116,,,,météo favorable
2009-07-10,20,11,15,12,19,18,0,97,9,1018,38.375,20,10,9,113,119,113,,,,météo correcte
2009-07-11,24,11,9,14,23,22,0.1,83,10,1019,59.125,25,16,11,119,119,116,,,,météo correcte
2009-07-12,22,17,17,17,21,21,6.7,93,9.25,1013,57.625,25,18,17,176,122,353,,,,météo correcte
2009-07-13,23,16,17,17,23,16,3.9,91,9,1014,43,25,16,16,113,263,293,,,,météo correcte
2009-07-14,25,16,15,16,25,22,0,93,7.75,1013,39.125,26,16,16,116,116,116,,,,météo favorable
2009-07-15,25,16,19,16,24,23,0,79,10,1021,28,26,14,16,113,116,116,,,,météo favorable
2009-07-16,30,18,11,18,28,29,0.2,77,9.375,1022,19.875,31,20,18,113,113,113,,,,météo idéale
2009-07-17,19,15,23,15,19,17,13.3,87,8.375,1012,72.125,19,18,15,296,353,353,,,,météo défavorable
2009-07-18,19,14,22,14,18,18,4.1,89,8.625,1016,80,19,13,12,296,116,116,,,,météo défavorable
2009-07-19,20,14,20,14,20,18,4.8,92,9.75,1018,73.375,20,14,13,353,353,176,,,,météo défavorable
2009-07-20,24,14,14,14,22,21,0.7,89,9.875,1019,30.375,25,14,13,116,116,116,,,,météo favorable
2009-07-21,31,19,22,19,30,26,0,72,10,1015,42.875,30,17,19,116,113,116,,,,météo favorable
2009-07-22,27,17,13,17,24,25,5.5,92,9.25,1009,43.25,28,18,17,263,176,116,,,,météo favorable
2009-07-23,22,17,15,17,22,19,16.1,96,8.125,1013,64.25,25,18,17,302,353,356,,,,météo très défavorable
2009-07-24,21,14,20,14,21,17,9.2,92,8.875,1019,37,21,15,13,176,176,356,,,,météo correcte
2009-07-25,23,13,13,13,22,22,0.8,93,9.875,1025,38.625,25,14,12,116,116,116,,,,météo favorable
2009-07-26,26,16,11,16,25,24,0,77,10,1024,15.125,26,15,16,113,113,113,,,,météo idéale
2009-07-27,23,17,13,19,17,20,6,90,8.875,1019,29.25,25,15,17,113,299,176,,,,météo correcte
2009-07-28,25,14,12,14,22,24,0.3,87,8.875,1022,27.125,26,14,15,113,116,113,,,,météo favorable
2009-07-29,27,17,13,17,27,23,0,63,10,1019,20,27,14,17,113,113,116,,,,météo idéale
2009-07-30,22,15,17,15,22,19,0,79,10,1024,42.625,24,12,13,119,113,116,,,,météo favorable
2009-07-31,25,15,7,15,25,22,0,72,10,1025,29.25,26,13,15,116,116,113,,,,météo favorable
2009-08-01,27,17,14,17,27,22,0.3,65,10,1016,38.625,27,14,17,116,113,116,,,,météo favorable
2009-08-02,21,15,15,15,21,18,27.7,95,7.125,1017,73.125,21,16,15,308,353,176,,,,météo très défavorable
2009-08-03,21,14,6,14,21,21,1.3,85,9.75,1018,45.5,25,14,14,116,353,176,,,,météo correcte
2009-08-04,27,17,9,17,26,25,0,82,10,1020,11.5,27,16,17,113,113,113,,,,météo idéale
2009-08-05,30,17,9,17,26,27,0,72,10,1019,10.125,30,17,17,113,113,113,,,,météo idéale
2009-08-06,32,19,10,19,30,28,0,74,10,1018,12.5,32,17,19,116,113,113,,,,météo idéale
2009-08-07,24,18,15,18,23,22,1.5,81,9.875,1021,36.375,25,17,18,116,176,113,,,,météo favorable
2009-08-08,24,15,8,15,24,23,8.1,94,8.125,1021,55,26,19,15,119,353,356,,,,météo correcte
2009-08-09,26,17,12,17,24,23,1.5,92,10,1019,45.375,26,16,17,116,116,116,,,,météo favorable
2009-08-10,27,17,15,17,27,23,0.1,84,10,1018,41.125,27,15,17,116,116,116,,,,météo favorable
2009-08-11,22,19,11,19,22,21,1.3,91,8,1022,69.125,25,18,19,266,122,113,,,,météo défavorable
2009-08-12,29,15,12,15,27,25,0,87,8.75,1023,19.5,29,18,15,113,113,113,,,,météo idéale
2009-08-13,24,17,15,17,23,22,0.2,92,7.75,1019,68.5,25,16,17,119,119,116,,,,météo défavorable
2009-08-14,31,16,7,16,27,26,0,87,7.75,1019,25.125,31,15,16,113,113,113,,,,météo idéale
2009-08-15,32,19,10,19,32,30,0,69,10,1018,0.875,32,19,19,113,113,113,,,,météo idéale
2009-08-16,32,17,9,17,32,27,0,81,10,1017,8.375,34,18,17,113,113,113,,,,météo idéale
2009-08-17,27,16,13,16,27,24,0,80,10,1019,10.25,28,15,16,116,113,113,,,,météo idéale
2009-08-18,34,16,3,16,29,26,0,88,9,1021,5,36,18,16,113,113,113,,,,météo favorable
2009-08-19,35,21,12,21,34,30,0,73,10,1019,4.375,36,18,21,113,113,113,,,,météo favorable
2009-08-20,28,24,19,24,27,22,1.4,59,9.75,1020,24.375,29,18,24,113,113,176,,,,météo idéale
2009-08-21,24,17,13,17,23,21,0.4,80,9,1023,34.25,25,15,17,113,113,116,,,,météo favorable
2009-08-22,27,15,8,15,27,23,0,72,10,1024,15.25,26,11,15,113,113,113,,,,météo idéale
2009-08-23,30,16,13,16,28,27,0,71,10,1022,2.375,29,15,16,113,113,113,,,,météo idéale
2009-08-24,25,19,16,19,24,23,5.2,72,9.875,1011,27.625,27,18,19,113,176,353,,,,météo favorable
2009-08-25,23,17,9,17,23,22,3.8,94,6.375,1015,47.625,25,17,17,143,263,113,,,,météo correcte
2009-08-26,27,14,15,14,24,23,0,80,10,1016,13.875,27,13,13,113,113,113,,,,météo favorable
2009-08-27,24,16,16,16,22,23,0,80,10,1017,35.625,25,16,16,113,119,113,,,,météo correcte
2009-08-28,22,15,22,15,22,18,0,88,10,1019,20.75,24,15,14,116,113,116,,,,météo favorable
2009-08-29,21,12,12,12,21,20,0,86,10,1024,31.375,24,10,10,116,116,113,,,,météo favorable
2009-08-30,24,11,7,11,23,19,0,85,10,1023,12.625,24,10,10,113,113,116,,,,météo favorable
