#### EXPORT DONNEES METEO POUR "STRASBOURG" (LAT/LON: 48.583148/7.747882)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-10-13,27,20,3,16,25,26,0,66,10,1024,5.5,28,14,20,116,116,116,0,6,8.7,météo favorable
2018-10-14,27,19,7,15,25,25,0,67,10,1016,3,27,13,19,116,116,113,0,6,8.7,météo favorable
2018-10-15,24,18,10,14,23,21,0,58,10,1015,3.875,25,14,18,116,116,116,0,6,8.7,météo favorable
2018-10-16,24,17,7,14,22,22,0,64,10,1019,5,25,14,17,116,116,116,0,5,8.7,météo favorable
2018-10-17,23,17,9,13,22,20,0,64,10,1020,9,25,12,17,116,116,116,0,5,8.7,météo favorable
2018-10-18,21,16,17,13,20,18,0,71,10,1020,6,21,12,16,116,116,116,0,5,8.7,météo favorable
2018-10-19,20,14,12,11,19,19,0,81,8,1024,14.375,20,12,14,143,116,116,0,5,8.7,météo favorable
2018-10-20,19,14,12,11,17,17,0,82,10,1029,15.75,19,11,13,116,116,116,0,5,8.7,météo favorable
2018-10-21,17,11,11,8,16,15,0,73,10,1029,6.25,17,7,11,116,116,116,0,4,8.7,météo correcte
2018-10-22,16,10,15,6,15,13,0,66,18.375,1032,23.75,16,7,8,116,116,116,0,4,8.7,météo correcte
2018-10-23,15,10,14,7,14,13,0,77,11.625,1033,36.5,15,6,9,116,116,116,0,3,8.7,météo correcte
2018-10-24,15,11,13,8,14,13,0.2,82,10,1029,84,15,10,9,116,176,122,0,4,3.8,météo défavorable
2018-10-25,16,12,10,9,15,13,0,83,9,1026,43.625,16,10,12,143,119,116,0,3,7.1,météo correcte
2018-10-26,15,11,13,7,15,12,0,70,10,1017,32.625,15,7,11,116,116,116,0,4,8.7,météo correcte
2018-10-27,9,8,9,8,9,8,9,76,9.125,1010,99.75,9,7,6,302,122,122,0,2,3.8,météo défavorable
2018-10-28,7,6,25,6,6,6,4.2,78,7.75,1008,97.125,6,3,2,266,296,122,0,2,3.8,météo très défavorable
2018-10-29,8,6,19,4,7,8,0.6,81,9,1006,80.25,8,6,3,119,119,122,0,2,3.8,météo très défavorable
2018-10-30,8,6,31,5,7,6,5.1,76,8.75,1010,68.375,8,7,2,176,266,293,0,2,3.8,météo très défavorable
2018-10-31,13,8,6,5,12,10,0,74,10,1014,41.125,13,6,8,116,116,116,0,3,7,météo correcte
2018-11-01,11,8,10,7,10,10,2.4,81,9,1017,69.625,11,8,7,116,266,176,0,3,3.7,météo défavorable
2018-11-02,13,9,9,7,13,9,0,80,10,1027,23.875,13,7,8,116,116,116,0,3,8.7,météo correcte
2018-11-03,12,7,11,5,11,10,0,81,10,1028,32.25,12,6,6,116,116,116,0,3,8.7,météo défavorable
2018-11-04,15,10,7,7,14,12,0,81,10,1022,12.375,15,9,10,116,116,116,0,4,8.7,météo correcte
2018-11-05,16,11,3,8,15,14,0,77,10,1011,15.125,16,9,11,116,116,116,0,4,8.7,météo correcte
2018-11-06,17,12,8,9,16,14,0,73,10,1011,21.25,17,9,12,116,116,116,0,4,8.7,météo correcte
2018-11-07,17,12,6,10,16,14,0.2,70,9.375,1016,38.125,17,8,12,116,116,116,0,4,8.7,météo correcte
2018-11-08,13,11,8,10,13,11,1.8,83,9.625,1022,74.625,13,8,10,176,122,116,0,3,3.5,météo défavorable
2018-11-09,16,11,7,9,15,14,0.1,78,10,1017,44.375,16,9,11,176,116,116,0,3,8.7,météo correcte
2018-11-10,13,11,11,9,13,12,2.1,76,9.75,1012,61.375,13,8,10,116,119,296,0,4,5.2,météo correcte
2018-11-11,17,14,17,12,17,15,2.3,77,9,1015,66.75,17,10,13,263,176,176,0,4,5.2,météo défavorable
2018-11-12,18,13,11,11,17,15,0,66,10,1019,40,18,9,13,116,116,116,0,5,8.7,météo favorable
2018-11-13,14,11,9,11,13,14,8.5,85,9.375,1032,60.625,14,10,11,353,293,116,0,4,5.2,météo correcte
2018-11-14,15,9,5,6,14,12,0,74,10,1032,15.625,15,9,9,116,116,116,0,4,8.7,météo correcte
2018-11-15,12,9,6,7,12,9,0,75,10,1027,14.375,12,8,8,113,113,116,0,4,8.7,météo défavorable
2018-11-16,11,7,11,4,11,9,0,71,10,1027,3.375,11,5,6,116,113,113,0,3,8.7,météo défavorable
2018-11-17,9,4,15,2,8,7,0,78,10,1026,4.875,9,2,1,116,116,113,0,3,8.7,météo très défavorable
2018-11-18,7,3,15,2,6,5,0,64,10,1025,4.75,7,0,0,113,116,116,0,2,8.7,météo très défavorable
2018-11-19,5,1,22,-1,4,3,0.5,65,9.125,1019,52.25,5,0,-3,116,116,317,0.1,2,5.2,météo très défavorable
2018-11-20,6,1,7,0,5,5,0,74,10,1009,32.375,6,0,-1,116,116,116,0,1,8.7,météo très défavorable
2018-11-21,7,3,7,1,7,4,0,75,10,1017,32.5,7,0,2,116,116,116,0,2,8.7,météo très défavorable
2018-11-22,8,4,5,1,8,6,0,71,10,1021,23,8,1,4,116,116,116,0,2,8.7,météo très défavorable
2018-11-23,9,5,6,3,9,7,0.1,74,10,1021,44.25,9,3,5,116,116,119,0,3,6.9,météo très défavorable
2018-11-24,10,6,13,4,10,7,1.3,81,8.75,1014,54.75,10,4,4,293,116,116,0,2,8.7,météo défavorable
2018-11-25,9,6,9,5,9,7,0,81,10,1014,43.875,9,3,5,116,116,119,0,3,8.7,météo défavorable
2018-11-26,6,4,12,3,5,4,0,86,10,1013,90.75,6,3,1,122,119,119,0,1,3.3,météo très défavorable
2018-11-27,6,4,4,3,6,5,1.5,87,6,1024,89,6,2,3,266,266,119,0,1,3.3,météo très défavorable
2018-11-28,7,4,6,3,6,7,0,78,10,1025,63.25,7,2,3,116,119,122,0,2,3.3,météo très défavorable
2018-11-29,11,7,8,6,10,10,0.1,76,10,1023,45.5,11,4,6,176,116,116,0,2,8.7,météo défavorable
2018-11-30,8,7,9,6,8,7,4.1,90,7.875,1017,71.5,8,6,5,116,293,266,0,3,3.3,météo très défavorable
2018-12-01,9,6,12,5,9,8,0.9,87,9.875,1019,56.875,9,5,5,116,119,116,0,2,5,météo défavorable
2018-12-02,12,10,22,8,11,12,11.1,85,8,1014,81.625,12,10,7,263,389,353,0,3,3.1,météo défavorable
2018-12-03,14,12,19,13,13,13,33.3,85,7.875,1010,93.625,13,10,11,356,353,356,0,3,3.1,météo très défavorable
2018-12-04,11,9,12,10,10,9,13.5,88,7.625,1026,78.25,11,8,8,353,353,266,0,2,3.1,météo défavorable
2018-12-05,10,6,5,5,9,9,0,82,10,1027,69.25,10,6,6,119,116,116,0,2,8.3,météo défavorable
2018-12-06,12,9,11,9,12,11,11.5,90,8.25,1023,78.625,12,9,8,302,266,116,0,3,3.1,météo défavorable
2018-12-07,11,11,22,11,11,11,4.6,83,9.375,1023,78.75,11,9,8,122,122,116,0,3,5,météo défavorable
2018-12-08,9,7,32,6,9,9,6.4,74,7.5,1016,73.5,9,5,3,116,266,176,0,2,3.1,météo défavorable
2018-12-09,11,9,34,10,9,9,9.5,77,6.625,1015,80.375,11,6,5,299,266,353,0,2,3.1,météo défavorable
2018-12-10,7,5,17,4,7,5,1.9,84,10,1025,66.875,7,4,2,116,119,176,0,2,3.1,météo très défavorable
2018-12-11,5,3,7,2,5,3,1,88,10,1027,48.75,5,2,1,116,116,116,0,1,6.8,météo très défavorable
2018-12-12,4,2,11,1,4,2,0,84,10,1026,20.625,4,0,-1,116,116,116,0,2,8.2,météo très défavorable
2018-12-13,3,0,18,0,2,1,0,78,10,1021,25.25,3,0,-4,116,116,119,0,2,6.8,météo très défavorable
2018-12-14,2,0,9,-1,2,1,0,73,10,1024,5.5,2,0,-3,116,116,116,0,2,8.2,météo très défavorable
2018-12-15,3,0,5,1,3,0,0,69,10,1026,18.625,3,0,-2,113,113,119,0,2,8.2,météo très défavorable
2018-12-16,6,3,8,1,6,4,4.7,93,12.375,1017,66.375,6,4,1,296,176,116,0,1,4.9,météo très défavorable
2018-12-17,6,3,14,2,5,5,0.5,91,16.25,1028,67.25,6,4,0,116,266,176,0,2,3.1,météo très défavorable
2018-12-18,7,3,6,2,7,4,0,87,14.375,1030,17.75,7,4,3,116,113,113,0,1,8.2,météo très défavorable
2018-12-19,6,4,10,4,6,5,1.8,92,11.375,1019,78.5,6,5,2,119,293,176,0,3,3.1,météo très défavorable
2018-12-20,8,5,16,4,7,6,0.8,85,7.375,1020,71.375,8,4,2,116,266,266,0,2,3.1,météo très défavorable
2018-12-21,12,9,33,8,10,12,5.5,76,9.5,1020,89.75,12,8,5,122,302,176,0,3,3.1,météo défavorable
2018-12-22,12,10,26,11,12,10,3.2,78,10,1025,60.875,12,9,7,353,116,116,0,3,4.9,météo défavorable
2018-12-23,11,8,23,8,8,11,11.1,90,8.875,1026,90.25,13,10,7,176,122,302,0,2,3.1,météo défavorable
2018-12-24,12,7,13,9,8,7,9.8,79,8.5,1035,72.5,12,10,5,296,176,116,0,2,4.9,météo défavorable
2018-12-25,5,3,5,2,5,4,0,85,10,1037,6.375,5,2,2,116,116,116,0,2,8.2,météo très défavorable
2018-12-26,6,3,5,2,6,4,0,61,10,1035,5.5,6,1,3,113,116,116,0,2,8.2,météo très défavorable
2018-12-27,6,3,3,1,6,4,0,52,10,1031,29.25,6,0,3,116,116,116,0,2,8.2,météo très défavorable
2018-12-28,4,2,6,1,4,2,0,63,10,1033,34.75,4,0,0,116,116,116,0,2,8.2,météo très défavorable
2018-12-29,3,1,6,0,3,2,0,81,10,1036,23.5,3,0,0,116,116,116,0,2,8.2,météo très défavorable
2018-12-30,5,3,8,3,5,4,0.1,90,10,1038,91.75,5,3,1,119,122,122,0,1,3.1,météo très défavorable
2018-12-31,6,4,4,4,5,5,2.8,93,6.25,1037,87.625,6,4,4,266,266,122,0,1,3.1,météo très défavorable
