#### EXPORT DONNEES METEO POUR "MARSEILLE" (LAT/LON: 43.296482/5.36978)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-01-01,13,11,9,10,13,11,0.6,85,9,1023,56,13,10,11,116,113,119,,,,météo correcte
2009-01-02,11,9,13,8,11,8,0.7,78,9.375,1021,38.5,11,8,7,116,116,113,,,,météo défavorable
2009-01-03,9,8,14,7,9,8,1,85,8.75,1018,47.5,9,6,6,116,263,263,,,,météo défavorable
2009-01-04,8,6,13,5,8,6,0.1,86,10,1019,11.625,8,5,4,113,113,113,,,,météo très défavorable
2009-01-05,9,3,27,2,9,4,0,50,10,1016,21,9,0,-2,113,113,116,,,,météo très défavorable
2009-01-06,7,5,18,3,7,5,1.3,72,9.875,1012,72.25,7,3,2,122,116,119,,,,météo très défavorable
2009-01-07,5,4,30,3,5,4,34.4,93,7.375,1014,90.75,5,4,-1,320,320,320,,,,météo très défavorable
2009-01-08,4,3,11,3,4,3,3.1,94,6.875,1022,64.75,4,3,1,263,263,176,,,,météo très défavorable
2009-01-09,7,6,31,5,7,6,4.9,88,8.625,1023,52.375,7,5,2,116,113,299,,,,météo très défavorable
2009-01-10,9,6,10,4,8,6,1.6,86,9.75,1026,34,9,7,3,116,176,113,,,,météo défavorable
2009-01-11,11,6,13,4,11,8,0,80,10,1029,12,11,8,3,113,113,113,,,,météo défavorable
2009-01-12,12,8,8,5,12,8,0,76,10,1029,5.875,12,8,7,113,113,113,,,,météo défavorable
2009-01-13,13,7,11,3,13,7,0,75,10,1023,10.125,13,8,4,116,113,113,,,,météo correcte
2009-01-14,10,5,41,3,10,6,0,77,10,1014,16.25,10,6,0,116,116,113,,,,météo très défavorable
2009-01-15,11,6,15,5,10,8,0,81,10,1020,6,11,6,4,113,113,113,,,,météo défavorable
2009-01-16,12,7,14,5,10,9,0,77,10,1024,8.75,12,8,4,113,113,113,,,,météo défavorable
2009-01-17,12,9,8,7,11,10,0.2,86,10,1024,37.625,12,8,7,119,116,113,,,,météo défavorable
2009-01-18,13,8,19,6,12,12,0.1,85,10,1022,30.625,13,10,6,113,113,116,,,,météo correcte
2009-01-19,15,12,26,9,15,12,0.6,88,9.25,1016,37.5,15,12,10,116,116,176,,,,météo correcte
2009-01-20,12,10,23,8,12,10,2,84,8.875,1002,25,12,8,8,293,113,113,,,,météo défavorable
2009-01-21,9,8,30,6,9,8,0,71,10,1010,4,9,3,4,113,113,113,,,,météo défavorable
2009-01-22,9,7,16,5,9,7,0,73,10,1010,26.125,9,3,4,113,116,116,,,,météo défavorable
2009-01-23,15,11,35,7,13,13,23,94,8.25,1003,66,15,13,9,302,308,176,,,,météo très défavorable
2009-01-24,13,11,51,8,13,10,10.7,85,9.25,995,55,13,9,9,386,293,302,,,,météo correcte
2009-01-25,11,6,26,4,10,9,0.1,78,10,999,11.25,11,6,1,113,113,113,,,,météo défavorable
2009-01-26,10,5,35,7,5,4,47,96,6.75,1001,90.625,10,8,-1,308,308,302,,,,météo très défavorable
2009-01-27,9,6,44,6,9,8,1.5,83,8.625,1009,36.75,9,5,1,263,113,113,,,,météo défavorable
2009-01-28,9,4,35,4,8,7,0,78,10,1011,0.75,9,4,-2,113,113,113,,,,météo très défavorable
2009-01-29,10,4,18,4,10,7,0,85,10,1015,1,10,4,0,113,113,113,,,,météo très défavorable
2009-01-30,12,5,18,5,12,9,0,79,10,1016,4.375,12,6,2,113,113,113,,,,météo très défavorable
2009-01-31,13,6,27,6,13,11,2.3,88,8.25,1014,50.375,13,9,2,113,263,266,,,,météo correcte
2009-02-01,11,9,45,9,11,10,6.8,85,6.25,1005,57.625,11,8,5,293,176,263,,,,météo défavorable
2009-02-02,11,9,48,9,11,10,74.6,93,5.375,999,99.875,11,10,4,308,308,308,,,,météo très défavorable
2009-02-03,11,10,42,10,11,10,20.2,89,7.25,999,88.875,11,9,5,302,299,302,,,,météo très défavorable
2009-02-04,12,10,22,10,12,11,6.7,87,9.25,999,31.375,12,10,8,176,176,176,,,,météo défavorable
2009-02-05,13,11,35,11,13,12,14.2,91,8.75,1001,48.875,13,11,8,116,353,389,,,,météo défavorable
2009-02-06,14,11,30,11,14,12,37,90,7.375,996,57.25,14,12,9,356,356,356,,,,météo très défavorable
2009-02-07,10,8,37,8,10,6,8.8,89,8.75,994,57.75,10,8,5,356,116,113,,,,météo défavorable
2009-02-08,6,4,51,4,6,5,0,74,10,1008,15.625,6,1,-3,113,113,113,,,,météo très défavorable
2009-02-09,10,5,26,5,9,8,0,76,10,1013,16.25,10,6,0,116,113,113,,,,météo très défavorable
2009-02-10,11,9,44,9,11,9,0.4,85,9.875,1015,15.75,11,8,5,113,113,176,,,,météo défavorable
2009-02-11,9,6,48,6,9,7,0,74,10,1016,10.5,9,2,1,113,116,113,,,,météo défavorable
2009-02-12,9,4,52,4,9,4,0,70,10,1017,6.875,9,1,-3,113,113,113,,,,météo très défavorable
2009-02-13,7,2,42,2,7,5,0,61,10,1018,2,7,0,-4,113,113,113,,,,météo très défavorable
2009-02-14,7,2,42,2,7,5,0,66,10,1022,2.875,7,0,-4,113,113,113,,,,météo très défavorable
2009-02-15,8,1,19,1,8,6,0,69,10,1024,8.5,8,0,-3,113,113,113,,,,météo très défavorable
2009-02-16,10,1,14,1,9,6,0,72,10,1025,31.75,10,0,-2,119,113,113,,,,météo très défavorable
2009-02-17,12,3,47,3,11,9,0,73,10,1023,9.5,12,5,-2,113,113,113,,,,météo très défavorable
2009-02-18,11,8,37,8,11,9,0,72,10,1019,9.625,11,4,3,113,113,113,,,,météo défavorable
2009-02-19,9,4,25,4,8,6,0,71,10,1024,12.375,9,0,-1,113,113,116,,,,météo très défavorable
2009-02-20,13,3,11,3,11,8,0,82,10,1028,8.125,13,4,1,113,113,113,,,,météo correcte
2009-02-21,12,5,28,5,12,9,0,72,10,1026,17.25,12,5,1,116,113,113,,,,météo très défavorable
2009-02-22,14,5,43,5,13,11,0,72,10,1027,40.625,14,6,0,113,116,119,,,,météo correcte
2009-02-23,14,6,45,6,14,9,0,70,10,1019,4.375,14,5,0,113,113,113,,,,météo correcte
2009-02-24,12,7,27,7,12,10,0,67,10,1020,3.5,12,4,2,113,113,113,,,,météo défavorable
2009-02-25,11,7,19,7,10,11,0,81,10,1029,7.75,11,6,4,113,113,113,,,,météo défavorable
2009-02-26,15,5,23,5,14,13,0,87,10,1029,10.875,15,7,2,113,113,113,,,,météo correcte
2009-02-27,17,7,37,7,16,13,0,58,10,1020,2.75,17,7,3,113,113,113,,,,météo correcte
2009-02-28,15,8,25,8,15,12,0,88,10,1018,16.625,15,9,5,113,113,116,,,,météo correcte
2009-03-01,13,10,24,10,13,12,5.1,88,6.375,1015,71.875,13,10,8,296,293,266,,,,météo défavorable
2009-03-02,14,11,22,11,14,12,8.1,93,8.625,1017,50.5,14,10,10,302,176,113,,,,météo correcte
2009-03-03,14,6,23,6,14,10,0,78,10,1017,6.75,14,6,2,113,113,113,,,,météo correcte
2009-03-04,13,7,29,7,13,10,16.2,91,7.625,1009,62.125,13,11,4,116,266,308,,,,météo très défavorable
2009-03-05,10,6,45,6,10,8,7.2,79,8.375,987,44,10,4,1,263,113,116,,,,météo défavorable
2009-03-06,7,6,59,6,7,7,1.1,69,8.25,1001,38,7,1,-1,176,116,113,,,,météo très défavorable
2009-03-07,9,6,52,6,9,9,0,69,10,1012,7.375,9,2,1,113,113,113,,,,météo défavorable
2009-03-08,15,6,33,6,14,13,0,66,10,1015,5.625,15,7,2,113,116,113,,,,météo correcte
2009-03-09,12,10,43,10,12,11,0,66,10,1021,3.25,12,5,6,113,113,113,,,,météo défavorable
2009-03-10,13,6,24,6,13,11,0,69,10,1022,12.5,13,6,2,113,113,113,,,,météo correcte
2009-03-11,14,10,46,10,14,12,0,75,10,1021,21,14,6,7,113,116,116,,,,météo correcte
2009-03-12,14,6,17,6,13,11,0,62,10,1025,6.125,14,3,3,113,113,113,,,,météo correcte
2009-03-13,19,8,30,8,19,15,0,63,10,1023,20.75,19,8,4,116,113,113,,,,météo favorable
2009-03-14,16,7,10,7,16,12,0,68,10,1021,9.5,16,9,5,113,113,116,,,,météo correcte
2009-03-15,17,9,24,9,16,14,0,80,10,1023,2.875,17,9,6,113,113,113,,,,météo correcte
2009-03-16,17,10,16,10,17,14,0,69,10,1027,5.5,17,7,8,113,113,113,,,,météo correcte
2009-03-17,18,8,14,8,18,13,0,78,10,1028,2.25,18,10,6,113,113,113,,,,météo favorable
2009-03-18,21,9,12,9,21,14,0,84,10,1026,3.5,21,13,8,113,113,113,,,,météo favorable
2009-03-19,19,7,17,7,19,16,0,76,10,1020,8.5,19,9,5,113,113,113,,,,météo favorable
2009-03-20,13,8,24,8,13,8,3.4,69,9.625,1023,19.875,13,5,6,113,113,176,,,,météo correcte
2009-03-21,13,5,14,5,13,10,1.3,79,9.875,1024,18.375,13,2,3,113,113,113,,,,météo correcte
2009-03-22,15,5,18,5,14,12,0,66,10,1024,3.875,15,2,2,113,113,113,,,,météo correcte
2009-03-23,19,7,34,7,18,15,0,62,10,1022,2.625,19,6,3,113,113,113,,,,météo favorable
2009-03-24,13,9,54,9,13,11,0,68,10,1013,10,13,4,5,113,113,113,,,,météo correcte
2009-03-25,14,6,42,6,14,13,0,66,10,1014,21.375,14,3,1,116,116,113,,,,météo correcte
2009-03-26,15,9,36,9,14,13,0,67,10,1013,11.75,15,6,6,113,113,113,,,,météo correcte
2009-03-27,17,7,23,7,17,12,0,74,10,1013,4.875,17,8,5,113,113,113,,,,météo correcte
2009-03-28,14,11,31,11,13,12,20.7,87,8,1007,58,14,11,9,116,302,299,,,,météo très défavorable
2009-03-29,10,9,35,9,10,9,21.6,86,8.375,1006,73.125,10,8,6,296,302,176,,,,météo très défavorable
2009-03-30,13,8,31,8,13,11,0,79,10,1013,29.75,13,7,4,113,116,119,,,,météo correcte
2009-03-31,19,10,22,10,19,12,11.9,78,8.875,1014,54.125,19,11,8,116,113,299,,,,météo correcte
2009-04-01,15,12,25,12,15,14,45.5,92,6.875,1011,74,15,14,10,308,176,308,,,,météo très défavorable
2009-04-02,14,11,12,12,13,12,14.1,91,8.375,1016,51.25,14,11,10,293,293,356,,,,météo défavorable
2009-04-03,14,9,17,9,14,12,7.6,85,9.375,1021,32.25,14,11,6,116,353,356,,,,météo correcte
2009-04-04,18,9,20,9,17,15,1.1,90,10,1021,12.625,18,12,7,113,113,113,,,,météo favorable
2009-04-05,19,11,18,11,19,15,2.5,87,9.625,1020,12,19,13,8,113,176,176,,,,météo favorable
2009-04-06,17,10,17,10,17,15,0,85,10,1018,10.875,17,12,9,113,113,113,,,,météo correcte
2009-04-07,17,11,17,11,17,15,0,82,10,1015,39.25,17,12,9,116,116,116,,,,météo correcte
2009-04-08,15,11,14,11,15,14,1.2,81,8.875,1017,49.625,15,11,10,116,176,116,,,,météo correcte
2009-04-09,18,9,20,9,18,15,0.4,86,9.75,1017,39.125,18,13,8,116,119,176,,,,météo correcte
2009-04-10,19,10,26,10,19,15,0.5,89,10,1014,22.625,19,13,9,116,113,113,,,,météo favorable
2009-04-11,15,13,40,13,15,14,22.4,88,8.25,1009,70.375,15,12,10,353,356,308,,,,météo très défavorable
2009-04-12,16,13,31,13,16,15,29.1,88,7.75,1009,69.5,16,13,10,308,302,176,,,,météo très défavorable
2009-04-13,19,11,17,11,19,16,0.7,86,9.875,1008,12.375,19,13,9,113,113,113,,,,météo favorable
2009-04-14,19,12,15,12,19,15,0.3,88,10,1009,7,19,14,10,113,113,113,,,,météo favorable
2009-04-15,16,13,36,13,16,15,3.7,88,9.75,1012,35.75,16,14,11,113,113,293,,,,météo correcte
2009-04-16,15,12,21,12,15,14,31.7,90,8,1011,40.375,15,12,10,305,356,386,,,,météo très défavorable
2009-04-17,16,10,16,10,16,14,3.6,88,9.75,1012,19.5,16,11,9,113,386,176,,,,météo correcte
2009-04-18,17,9,14,9,17,14,3.2,84,10,1014,18.25,17,11,7,113,113,386,,,,météo correcte
2009-04-19,16,11,10,11,16,13,15.2,91,8.875,1018,42.625,16,11,10,389,356,176,,,,météo défavorable
2009-04-20,15,12,14,12,15,13,19.6,93,7.625,1018,64,15,13,10,296,308,353,,,,météo très défavorable
2009-04-21,20,10,21,10,20,17,7.7,86,9.5,1017,32.375,20,15,7,176,113,356,,,,météo favorable
2009-04-22,20,12,18,12,20,18,4,87,9.625,1017,17.375,20,14,10,113,113,113,,,,météo favorable
2009-04-23,21,12,37,12,21,16,0,73,10,1016,7,24,11,9,113,113,113,,,,météo favorable
2009-04-24,17,12,30,12,17,15,0.7,84,9.75,1016,21,17,12,11,176,113,113,,,,météo correcte
2009-04-25,19,12,43,12,18,16,0.5,80,9.375,1016,21.625,19,12,9,113,113,116,,,,météo favorable
2009-04-26,16,14,37,14,16,15,31.7,93,7.75,1011,72.875,16,15,11,293,305,356,,,,météo très défavorable
2009-04-27,17,13,32,13,17,15,8.5,91,8.25,1010,48.5,17,13,11,353,293,176,,,,météo correcte
2009-04-28,16,12,28,12,15,14,0,82,10,1010,8.375,16,9,9,113,113,113,,,,météo correcte
2009-04-29,15,12,33,12,15,14,0.4,79,10,1016,13.75,15,9,9,116,113,113,,,,météo correcte
2009-04-30,18,10,28,10,18,15,0,70,10,1016,12.875,18,10,7,113,113,113,,,,météo favorable
2009-05-01,18,12,17,12,18,16,0,79,10,1020,10.625,18,10,11,113,113,113,,,,météo favorable
2009-05-02,22,14,20,14,22,18,0,77,10,1022,3.5,25,13,12,113,113,113,,,,météo favorable
2009-05-03,22,15,12,15,22,19,1.7,79,9.625,1021,11.5,25,15,14,113,176,176,,,,météo favorable
2009-05-04,21,14,32,14,21,16,0,77,10,1021,5.75,24,13,11,113,113,113,,,,météo favorable
2009-05-05,19,13,31,13,19,17,0,59,10,1021,6.5,19,9,11,113,113,113,,,,météo favorable
2009-05-06,24,13,18,13,24,21,0,71,10,1022,4.5,26,15,11,113,113,113,,,,météo favorable
2009-05-07,23,14,10,14,23,19,0,72,10,1020,2.625,25,14,14,113,113,113,,,,météo favorable
2009-05-08,20,15,18,15,20,18,0,81,10,1020,17,20,14,15,113,113,113,,,,météo favorable
2009-05-09,21,15,22,15,21,18,0,74,10,1020,21,21,13,13,113,116,113,,,,météo favorable
2009-05-10,21,14,28,14,21,18,0.1,72,10,1019,29.625,21,13,13,119,113,113,,,,météo favorable
2009-05-11,22,15,26,15,22,19,0,70,10,1018,20.625,25,15,15,116,113,113,,,,météo favorable
2009-05-12,21,17,31,17,21,18,0.7,74,9.875,1017,13.375,21,14,17,113,113,113,,,,météo favorable
2009-05-13,22,15,18,15,22,19,1.6,78,9.75,1016,22.125,25,14,14,176,113,113,,,,météo favorable
2009-05-14,21,16,14,16,21,16,14.3,90,9,1012,52.25,21,16,16,116,353,302,,,,météo défavorable
2009-05-15,17,15,26,15,17,16,20.3,91,8.625,1013,64.875,17,14,13,302,293,176,,,,météo très défavorable
2009-05-16,21,13,18,13,20,19,0,81,10,1016,3.75,21,14,11,113,113,113,,,,météo favorable
2009-05-17,21,14,20,14,21,18,0,76,10,1019,10.125,21,14,13,113,113,113,,,,météo favorable
2009-05-18,22,15,13,15,22,20,0,76,10,1019,11.5,25,16,15,113,113,113,,,,météo favorable
2009-05-19,24,16,12,16,24,21,0,77,10,1021,3.25,25,17,16,113,113,113,,,,météo idéale
2009-05-20,25,17,13,17,25,22,0,76,10,1021,7.375,26,17,17,113,113,113,,,,météo idéale
2009-05-21,25,17,17,17,25,22,0,73,10,1020,21.625,26,16,17,113,113,116,,,,météo idéale
2009-05-22,25,17,10,17,25,21,0,76,10,1016,23.625,27,18,17,116,113,113,,,,météo idéale
2009-05-23,25,18,19,18,25,22,0.2,77,10,1018,19.75,26,17,18,116,113,113,,,,météo idéale
2009-05-24,26,19,22,19,26,22,0,68,10,1019,4.125,27,16,19,113,113,113,,,,météo idéale
2009-05-25,27,18,17,18,27,23,0,68,10,1019,15,28,17,18,113,113,116,,,,météo idéale
2009-05-26,25,18,30,18,25,22,0.7,78,9.875,1018,12.5,26,17,18,113,113,176,,,,météo idéale
2009-05-27,23,15,44,15,23,20,0,64,10,1022,8.875,24,11,15,113,113,116,,,,météo favorable
2009-05-28,24,18,28,18,24,22,0,58,10,1023,4.125,26,15,18,113,113,113,,,,météo idéale
2009-05-29,28,18,16,18,28,23,0,74,10,1022,0.875,30,19,18,113,113,113,,,,météo idéale
2009-05-30,23,19,35,19,23,20,0,75,10,1017,7.875,25,15,19,113,113,113,,,,météo favorable
2009-05-31,24,17,14,17,24,20,2.4,76,9.875,1016,22.375,25,16,17,113,113,353,,,,météo idéale
2009-06-01,24,17,22,17,23,22,3.4,83,9,1015,20.25,25,16,17,176,176,113,,,,météo favorable
2009-06-02,25,17,14,17,25,24,0.9,77,9.75,1014,13.375,26,16,17,113,113,176,,,,météo idéale
2009-06-03,27,17,20,17,27,25,0,74,10,1014,6.5,28,17,17,113,113,113,,,,météo idéale
2009-06-04,26,17,27,17,26,23,0,62,10,1011,5.625,26,14,17,113,113,113,,,,météo idéale
2009-06-05,24,15,18,17,24,21,1.5,79,9.5,1010,43.875,26,17,15,116,176,176,,,,météo favorable
2009-06-06,21,18,17,18,21,20,12.2,93,8.875,1006,28,21,18,18,356,386,176,,,,météo correcte
2009-06-07,21,14,19,14,21,19,2.4,88,9.625,1011,25.5,24,13,14,293,176,113,,,,météo favorable
2009-06-08,22,14,26,16,22,19,0.1,85,10,1012,31.375,25,16,15,113,116,116,,,,météo favorable
2009-06-09,21,19,22,19,21,21,6.4,87,9.5,1017,19,24,17,19,176,176,176,,,,météo favorable
2009-06-10,23,15,14,17,23,21,0.2,83,10,1019,13.5,25,16,15,116,113,113,,,,météo favorable
2009-06-11,26,16,26,17,26,24,0,91,10,1020,9.375,27,16,16,113,113,113,,,,météo idéale
2009-06-12,27,17,31,18,27,24,0,61,10,1020,1.75,27,15,17,113,113,113,,,,météo idéale
2009-06-13,29,18,21,18,29,25,0,63,10,1019,1.25,30,18,18,113,113,113,,,,météo idéale
2009-06-14,27,17,14,20,27,24,0,85,10,1021,11.875,29,19,17,113,113,113,,,,météo idéale
2009-06-15,27,17,18,19,27,25,0,86,10,1020,8.875,29,21,17,113,113,113,,,,météo idéale
2009-06-16,28,19,18,20,28,26,0.2,92,10,1019,13.875,29,19,19,113,113,113,,,,météo idéale
2009-06-17,28,19,21,20,25,25,0.7,62,9.875,1021,24.75,29,17,19,113,176,113,,,,météo favorable
2009-06-18,29,18,17,21,29,26,0.2,81,10,1021,10.125,30,19,18,113,113,113,,,,météo idéale
2009-06-19,30,19,24,20,30,25,0.9,81,9.875,1018,9.75,33,20,19,113,113,113,,,,météo idéale
2009-06-20,25,17,42,17,25,22,0.5,63,10,1016,3.875,26,12,17,113,113,113,,,,météo idéale
2009-06-21,24,16,46,17,23,22,0,65,10,1017,3.875,25,11,16,113,113,113,,,,météo idéale
2009-06-22,25,17,42,17,25,23,0,61,10,1017,6.75,25,11,17,113,116,113,,,,météo favorable
2009-06-23,26,16,26,16,25,25,0,60,10,1016,5,26,14,16,113,113,113,,,,météo idéale
2009-06-24,26,16,21,17,26,23,0,72,10,1011,2.625,26,15,16,113,113,113,,,,météo idéale
2009-06-25,28,18,20,19,28,24,0.6,88,10,1010,6,29,18,18,113,113,113,,,,météo idéale
2009-06-26,28,18,23,18,28,26,0.7,73,10,1012,7.25,29,17,18,113,113,113,,,,météo idéale
2009-06-27,28,20,30,20,27,26,0.1,70,10,1012,6.75,28,16,20,113,113,113,,,,météo idéale
2009-06-28,27,20,18,20,27,24,0,78,10,1014,5,29,19,20,113,113,113,,,,météo idéale
2009-06-29,30,20,21,20,30,27,0.1,73,10,1015,6.25,31,18,20,113,113,113,,,,météo idéale
2009-06-30,30,21,17,21,30,26,0.1,76,10,1017,7.25,31,20,21,113,113,113,,,,météo idéale
2009-07-01,30,21,11,21,30,27,1.3,81,9.875,1018,9.625,34,22,21,113,386,113,,,,météo correcte
2009-07-02,30,21,21,21,30,26,2.1,80,9.875,1017,8.125,33,21,21,113,113,113,,,,météo idéale
2009-07-03,31,21,24,21,31,27,0,71,10,1015,4.625,33,19,21,113,113,113,,,,météo idéale
2009-07-04,31,21,21,21,31,27,6.4,75,9.5,1012,12.25,34,20,21,356,113,113,,,,météo favorable
2009-07-05,30,21,22,21,30,26,1.9,72,9.75,1011,15.875,32,19,21,113,113,113,,,,météo idéale
2009-07-06,29,22,27,22,29,26,0,71,10,1011,6.5,29,17,22,113,113,113,,,,météo idéale
2009-07-07,27,21,28,21,27,25,0,64,10,1013,16.25,27,16,21,113,116,113,,,,météo favorable
2009-07-08,26,19,28,19,25,25,0,64,10,1015,2.375,26,13,19,113,113,113,,,,météo idéale
2009-07-09,27,19,31,19,27,26,0,62,10,1017,9.125,27,14,19,113,113,113,,,,météo idéale
2009-07-10,27,18,33,18,26,25,0,58,10,1016,4.75,27,14,18,113,113,113,,,,météo idéale
2009-07-11,28,18,26,18,28,25,0,61,10,1017,4.5,28,16,18,113,113,113,,,,météo idéale
2009-07-12,27,20,16,20,27,25,0,81,10,1016,9.25,29,21,20,113,113,113,,,,météo idéale
2009-07-13,29,20,21,20,29,26,0,89,8,1016,16.625,31,22,20,116,113,113,,,,météo idéale
2009-07-14,31,21,22,21,31,27,0,65,10,1015,4.875,33,20,21,113,113,113,,,,météo idéale
2009-07-15,28,22,11,22,28,26,5.8,82,8.625,1020,19,31,23,22,386,176,176,,,,météo favorable
2009-07-16,30,22,14,22,30,29,0,84,9,1021,4.25,36,25,22,113,113,113,,,,météo favorable
2009-07-17,30,19,40,19,30,21,1.4,86,10,1017,18.125,32,22,19,113,113,353,,,,météo idéale
2009-07-18,24,17,44,17,23,23,0,59,10,1019,2.875,25,10,17,113,113,113,,,,météo idéale
2009-07-19,26,18,28,18,26,24,0,64,10,1020,1.125,27,15,18,113,113,113,,,,météo idéale
2009-07-20,29,18,17,18,29,25,0,64,10,1021,3.625,29,18,18,113,113,113,,,,météo idéale
2009-07-21,27,21,20,21,27,25,0,81,10,1020,13.125,28,19,21,113,113,113,,,,météo idéale
2009-07-22,29,21,36,21,28,26,1.2,71,9.875,1017,13.625,31,20,21,113,176,113,,,,météo favorable
2009-07-23,32,23,37,23,30,32,0,71,10,1014,7.125,39,26,23,113,113,113,,,,météo favorable
2009-07-24,31,22,22,22,31,27,0,64,10,1019,4.625,32,19,22,113,113,113,,,,météo idéale
2009-07-25,29,20,35,20,27,27,0,60,10,1021,0,28,14,20,113,113,113,,,,météo idéale
2009-07-26,30,18,14,18,30,27,0,65,10,1021,0,31,18,18,113,113,113,,,,météo idéale
2009-07-27,29,19,18,19,29,27,0,75,10,1019,14.625,31,19,19,113,113,113,,,,météo idéale
2009-07-28,30,21,21,21,30,27,0,71,10,1018,11.25,30,16,21,116,113,113,,,,météo idéale
2009-07-29,30,22,15,22,30,28,0,66,10,1019,0.375,32,21,22,113,113,113,,,,météo idéale
2009-07-30,31,21,30,21,31,29,0,61,10,1020,4.5,31,18,21,113,113,113,,,,météo idéale
2009-07-31,30,20,24,20,30,26,0,64,10,1019,0,30,16,20,113,113,113,,,,météo idéale
2009-08-01,29,21,21,21,29,26,0,72,10,1017,4,32,21,21,113,113,113,,,,météo idéale
2009-08-02,28,19,20,19,26,26,4.4,90,9.75,1015,19.375,28,19,19,386,176,116,,,,météo favorable
2009-08-03,25,21,32,21,25,23,0,61,10,1015,28.625,26,14,21,116,116,113,,,,météo favorable
2009-08-04,29,19,27,19,29,27,0,63,10,1016,0.875,29,15,19,113,113,113,,,,météo idéale
2009-08-05,30,20,12,20,30,27,0,68,10,1017,3.5,31,19,20,113,113,113,,,,météo idéale
2009-08-06,30,23,14,23,30,27,0,68,10,1017,5,32,21,23,113,113,113,,,,météo idéale
2009-08-07,31,20,13,20,31,29,0.4,75,10,1016,13.875,33,20,20,113,113,113,,,,météo idéale
2009-08-08,31,22,20,22,31,28,0.5,73,9.875,1015,10.125,33,20,22,113,113,113,,,,météo idéale
2009-08-09,29,21,17,21,29,25,1.6,81,9.875,1016,7.875,32,21,21,113,113,176,,,,météo idéale
2009-08-10,28,21,19,21,28,26,3.9,82,9.875,1017,9.25,29,19,21,176,113,113,,,,météo favorable
2009-08-11,31,20,27,20,30,28,0,65,10,1018,6.5,31,16,20,113,113,113,,,,météo idéale
2009-08-12,32,21,14,21,32,28,0,74,10,1018,6.25,35,20,21,113,113,113,,,,météo favorable
2009-08-13,33,20,12,20,33,29,0,75,10,1016,0.75,37,22,20,113,113,113,,,,météo favorable
2009-08-14,34,21,17,21,34,29,0,66,10,1017,0.25,37,20,21,113,113,113,,,,météo favorable
2009-08-15,31,21,13,21,31,27,0,80,10,1019,3.625,34,21,21,113,113,113,,,,météo idéale
2009-08-16,32,21,14,21,32,28,0,70,10,1019,4.125,33,18,21,113,113,113,,,,météo idéale
2009-08-17,33,22,16,22,33,28,0,65,10,1018,6.125,35,19,22,113,113,113,,,,météo favorable
2009-08-18,33,23,19,23,33,28,0,63,10,1018,4.875,35,20,23,113,113,113,,,,météo favorable
2009-08-19,32,23,13,23,32,29,0.1,73,10,1021,7.75,36,22,23,113,113,113,,,,météo favorable
2009-08-20,32,23,14,23,32,29,0,69,10,1021,3.5,35,21,23,113,113,113,,,,météo favorable
2009-08-21,32,21,18,21,32,28,0,73,10,1020,5.75,34,21,21,113,113,113,,,,météo idéale
2009-08-22,32,23,26,23,32,29,0,65,10,1019,3,33,18,23,113,113,113,,,,météo idéale
2009-08-23,33,22,18,22,33,30,0,67,10,1016,0.5,37,23,22,113,113,113,,,,météo favorable
2009-08-24,31,22,21,22,31,28,0,82,10,1014,4.25,36,24,22,113,113,113,,,,météo favorable
2009-08-25,30,23,21,23,30,27,0,73,10,1014,8.875,33,22,23,113,113,113,,,,météo idéale
2009-08-26,29,22,10,22,29,26,7.2,85,9.5,1017,14.625,31,22,22,116,113,356,,,,météo favorable
2009-08-27,30,21,9,21,30,27,9.9,82,8.875,1019,12,33,22,21,356,176,113,,,,météo correcte
2009-08-28,32,21,21,21,31,29,0,76,10,1017,12,34,21,21,113,113,113,,,,météo idéale
2009-08-29,28,20,42,20,28,25,0,55,10,1016,1,28,15,20,113,113,113,,,,météo idéale
2009-08-30,28,20,25,20,28,25,0.5,60,9.75,1019,16.75,30,19,20,113,113,176,,,,météo idéale
2009-08-31,28,21,22,21,28,26,0.2,81,10,1019,18,30,21,21,116,113,113,,,,météo idéale
2009-09-01,28,22,18,22,28,26,0,81,10,1019,4.125,31,22,22,113,113,113,,,,météo idéale
2009-09-02,29,19,14,19,29,25,3.8,83,9.625,1018,28.625,32,22,19,353,176,116,,,,météo favorable
2009-09-03,29,21,25,21,29,26,0.4,89,9.875,1014,12.875,31,21,21,113,113,113,,,,météo idéale
2009-09-04,27,20,36,20,26,24,0,72,10,1017,7,27,16,20,113,113,113,,,,météo idéale
2009-09-05,25,17,42,17,24,22,0,54,10,1019,1.25,25,9,17,113,113,113,,,,météo idéale
